year,metric,full_mean,stable_mean,mean_diff_stable_minus_full
2022,pct_households_with_65_plus,22.152083333333337,23.08157894736842,0.9294956140350834
2022,pct_households_with_own_children_under_18,20.26770833333333,20.763157894736846,0.4954495614035146
2022,pct_less_than_high_school,5.427083333333333,5.555263157894736,0.12817982456140253
2022,pct_nonfamily_households,51.14291666666666,50.11342105263158,-1.0294956140350777
2022,pct_one_person_households,37.62916666666666,37.392105263157895,-0.23706140350876836
2022,pct_owner_occupied,50.280833333333334,50.939736842105255,0.658903508771921
2022,pct_rent_burden_30_plus,44.06999999999999,43.493947368421054,-0.5760526315789392
2022,pct_rent_burden_50_plus,24.083125,24.177105263157895,0.09398026315789565
2022,pct_renter_occupied,49.719166666666666,49.060263157894745,-0.658903508771921
2022,pct_senior_living_alone_households,9.322916666666666,9.552631578947368,0.22971491228070207
2022,pct_some_college_or_associate,24.76875,24.826315789473682,0.057565789473681406
2022,pct_speak_language_other_than_english_at_home,17.93541666666667,19.092105263157894,1.1566885964912252
2022,pct_vacant_housing_units,11.903958333333334,12.470526315789474,0.5665679824561405
2022,pct_white_non_hispanic,64.91854166666667,61.72342105263157,-3.1951206140350976
2022,poverty_rate,22.895833333333332,23.50526315789474,0.6094298245614063
2022,total_population,4302.604166666667,4502.263157894737,199.65899122806968
2022,unemployment_rate,4.708333333333333,4.713157894736842,0.004824561403508731
2023,avg_household_size_v2,2.2595833333333335,2.2760526315789473,0.016469298245613828
2023,employment_population_ratio,58.27916666666666,57.41578947368421,-0.8633771929824547
2023,labor_force_participation_rate,61.2125,60.005263157894746,-1.207236842105253
2023,median_household_income,67772.59574468085,66923.75675675676,-848.8389879240858
2023,pct_age_18_24,23.925,23.3,-0.625
2023,pct_age_65_plus,13.877083333333333,14.644736842105264,0.7676535087719305
2023,pct_age_under_18,17.925,18.53684210526316,0.6118421052631575
2023,pct_bachelors_or_higher,49.81666666666666,49.52105263157895,-0.29561403508771633
2023,pct_black_non_hispanic,12.655416666666667,14.513684210526316,1.8582675438596485
2023,pct_family_households,48.83416666666667,50.029473684210515,1.195307017543847
2023,pct_hh_income_100k_plus,30.602083333333336,29.360526315789468,-1.2415570175438688
2023,pct_hh_income_25k_50k,18.816666666666666,19.160526315789475,0.343859649122809
2023,pct_hh_income_50k_100k,25.864583333333332,26.723684210526315,0.8591008771929829
2023,pct_hh_income_under_25k,24.735416666666666,24.778947368421058,0.043530701754392
2023,pct_high_school_grad,20.620833333333334,20.41578947368421,-0.2050438596491233
2023,pct_hispanic,8.360833333333334,8.861842105263156,0.501008771929822
2023,pct_households_with_65_plus,22.36041666666667,23.41578947368421,1.055372807017541
2023,pct_households_with_own_children_under_18,20.422083333333333,20.98578947368421,0.5637061403508774
2023,pct_less_than_high_school,4.870833333333334,4.876315789473684,0.005482456140350145
2023,pct_nonfamily_households,51.16583333333333,49.97052631578948,-1.195307017543854
2023,pct_one_person_households,37.74375,37.839473684210525,0.09572368421052602
2023,pct_owner_occupied,50.369791666666664,50.95315789473684,0.5833662280701759
2023,pct_rent_burden_30_plus,44.130625,43.22736842105263,-0.9032565789473708
2023,pct_rent_burden_50_plus,24.410625,24.604999999999997,0.1943749999999973
2023,pct_renter_occupied,49.630208333333336,49.04684210526316,-0.5833662280701759
2023,pct_senior_living_alone_households,9.231250000000001,9.478947368421052,0.2476973684210506
2023,pct_some_college_or_associate,24.683333333333334,25.181578947368422,0.4982456140350884
2023,pct_speak_language_other_than_english_at_home,18.7,19.71578947368421,1.0157894736842117
2023,pct_vacant_housing_units,11.219166666666666,11.887894736842103,0.6687280701754368
2023,pct_white_non_hispanic,63.44708333333333,60.387368421052635,-3.059714912280697
2023,poverty_rate,22.26875,22.528947368421058,0.260197368421057
2023,total_population,4293.708333333333,4463.5,169.79166666666697
2023,unemployment_rate,4.395833333333333,4.31578947368421,-0.0800438596491233
