year,table_code,table_family,source_type,geo_id,name,tract_geoid,statefp,countyfp,tractce,GEO_ID,NAME,S1601_C01_001E,S1601_C01_001M,S1601_C01_002E,S1601_C01_002M,S1601_C01_003E,S1601_C01_003M,S1601_C01_004E,S1601_C01_004M,S1601_C01_005E,S1601_C01_005M,S1601_C01_006E,S1601_C01_006M,S1601_C01_007E,S1601_C01_007M,S1601_C01_008E,S1601_C01_008M,S1601_C01_009E,S1601_C01_009M,S1601_C01_010E,S1601_C01_010M,S1601_C01_011E,S1601_C01_011M,S1601_C01_012E,S1601_C01_012M,S1601_C01_013E,S1601_C01_013M,S1601_C01_014E,S1601_C01_014M,S1601_C01_015E,S1601_C01_015M,S1601_C01_016E,S1601_C01_016M,S1601_C01_017E,S1601_C01_017M,S1601_C01_018E,S1601_C01_018M,S1601_C01_019E,S1601_C01_019M,S1601_C01_020E,S1601_C01_020M,S1601_C01_021E,S1601_C01_021M,S1601_C01_022E,S1601_C01_022M,S1601_C01_023E,S1601_C01_023M,S1601_C01_024E,S1601_C01_024M,S1601_C02_001E,S1601_C02_001M,S1601_C02_002E,S1601_C02_002M,S1601_C02_003E,S1601_C02_003M,S1601_C02_004E,S1601_C02_004M,S1601_C02_005E,S1601_C02_005M,S1601_C02_006E,S1601_C02_006M,S1601_C02_007E,S1601_C02_007M,S1601_C02_008E,S1601_C02_008M,S1601_C02_009E,S1601_C02_009M,S1601_C02_010E,S1601_C02_010M,S1601_C02_011E,S1601_C02_011M,S1601_C02_012E,S1601_C02_012M,S1601_C02_013E,S1601_C02_013M,S1601_C02_014E,S1601_C02_014M,S1601_C02_015E,S1601_C02_015M,S1601_C02_016E,S1601_C02_016M,S1601_C02_017E,S1601_C02_017M,S1601_C02_018E,S1601_C02_018M,S1601_C02_019E,S1601_C02_019M,S1601_C02_020E,S1601_C02_020M,S1601_C02_021E,S1601_C02_021M,S1601_C02_022E,S1601_C02_022M,S1601_C02_023E,S1601_C02_023M,S1601_C02_024E,S1601_C02_024M,S1601_C03_001E,S1601_C03_001M,S1601_C03_002E,S1601_C03_002M,S1601_C03_003E,S1601_C03_003M,S1601_C03_004E,S1601_C03_004M,S1601_C03_005E,S1601_C03_005M,S1601_C03_006E,S1601_C03_006M,S1601_C03_007E,S1601_C03_007M,S1601_C03_008E,S1601_C03_008M,S1601_C03_009E,S1601_C03_009M,S1601_C03_010E,S1601_C03_010M,S1601_C03_011E,S1601_C03_011M,S1601_C03_012E,S1601_C03_012M,S1601_C03_013E,S1601_C03_013M,S1601_C03_014E,S1601_C03_014M,S1601_C03_015E,S1601_C03_015M,S1601_C03_016E,S1601_C03_016M,S1601_C03_017E,S1601_C03_017M,S1601_C03_018E,S1601_C03_018M,S1601_C03_019E,S1601_C03_019M,S1601_C03_020E,S1601_C03_020M,S1601_C03_021E,S1601_C03_021M,S1601_C03_022E,S1601_C03_022M,S1601_C03_023E,S1601_C03_023M,S1601_C03_024E,S1601_C03_024M,S1601_C04_001E,S1601_C04_001M,S1601_C04_002E,S1601_C04_002M,S1601_C04_003E,S1601_C04_003M,S1601_C04_004E,S1601_C04_004M,S1601_C04_005E,S1601_C04_005M,S1601_C04_006E,S1601_C04_006M,S1601_C04_007E,S1601_C04_007M,S1601_C04_008E,S1601_C04_008M,S1601_C04_009E,S1601_C04_009M,S1601_C04_010E,S1601_C04_010M,S1601_C04_011E,S1601_C04_011M,S1601_C04_012E,S1601_C04_012M,S1601_C04_013E,S1601_C04_013M,S1601_C04_014E,S1601_C04_014M,S1601_C04_015E,S1601_C04_015M,S1601_C04_016E,S1601_C04_016M,S1601_C04_017E,S1601_C04_017M,S1601_C04_018E,S1601_C04_018M,S1601_C04_019E,S1601_C04_019M,S1601_C04_020E,S1601_C04_020M,S1601_C04_021E,S1601_C04_021M,S1601_C04_022E,S1601_C04_022M,S1601_C04_023E,S1601_C04_023M,S1601_C04_024E,S1601_C04_024M,S1601_C05_001E,S1601_C05_001M,S1601_C05_002E,S1601_C05_002M,S1601_C05_003E,S1601_C05_003M,S1601_C05_004E,S1601_C05_004M,S1601_C05_005E,S1601_C05_005M,S1601_C05_006E,S1601_C05_006M,S1601_C05_007E,S1601_C05_007M,S1601_C05_008E,S1601_C05_008M,S1601_C05_009E,S1601_C05_009M,S1601_C05_010E,S1601_C05_010M,S1601_C05_011E,S1601_C05_011M,S1601_C05_012E,S1601_C05_012M,S1601_C05_013E,S1601_C05_013M,S1601_C05_014E,S1601_C05_014M,S1601_C05_015E,S1601_C05_015M,S1601_C05_016E,S1601_C05_016M,S1601_C05_017E,S1601_C05_017M,S1601_C05_018E,S1601_C05_018M,S1601_C05_019E,S1601_C05_019M,S1601_C05_020E,S1601_C05_020M,S1601_C05_021E,S1601_C05_021M,S1601_C05_022E,S1601_C05_022M,S1601_C05_023E,S1601_C05_023M,S1601_C05_024E,S1601_C05_024M,S1601_C06_001E,S1601_C06_001M,S1601_C06_002E,S1601_C06_002M,S1601_C06_003E,S1601_C06_003M,S1601_C06_004E,S1601_C06_004M,S1601_C06_005E,S1601_C06_005M,S1601_C06_006E,S1601_C06_006M,S1601_C06_007E,S1601_C06_007M,S1601_C06_008E,S1601_C06_008M,S1601_C06_009E,S1601_C06_009M,S1601_C06_010E,S1601_C06_010M,S1601_C06_011E,S1601_C06_011M,S1601_C06_012E,S1601_C06_012M,S1601_C06_013E,S1601_C06_013M,S1601_C06_014E,S1601_C06_014M,S1601_C06_015E,S1601_C06_015M,S1601_C06_016E,S1601_C06_016M,S1601_C06_017E,S1601_C06_017M,S1601_C06_018E,S1601_C06_018M,S1601_C06_019E,S1601_C06_019M,S1601_C06_020E,S1601_C06_020M,S1601_C06_021E,S1601_C06_021M,S1601_C06_022E,S1601_C06_022M,S1601_C06_023E,S1601_C06_023M,S1601_C06_024E,S1601_C06_024M,Unnamed:_290
2021,S1601,Subject Table,ST,1400000US17019005402,"Census Tract 54.02, Champaign County, Illinois",17019005402,17,019,005402,1400000US17019005402,"Census Tract 54.02, Champaign County, Illinois",3862,554,3163,570,699,304,359,247,132,129,202,153,25,45,112,93,0,12,112,93,0,12,210,164,26,47,85,79,99,107,18,30,0,12,18,30,0,12,2872,515,2629,492,243,162,87,124,156,114,(X),(X),81.9,7.8,18.1,7.8,9.3,6.5,3.4,3.4,5.2,3.9,0.6,1.2,2.9,2.5,0.0,0.8,2.9,2.5,0.0,0.8,5.4,4.2,0.7,1.2,2.2,2.0,2.6,2.8,0.5,0.8,0.0,0.8,0.5,0.8,0.0,0.8,(X),(X),91.5,5.4,8.5,5.4,3.0,4.1,5.4,4.1,3499,527,(X),(X),336,180,126,126,83,113,43,53,0,12,102,89,0,12,102,89,0,12,90,96,13,24,26,30,51,81,18,30,0,12,18,30,0,12,2735,480,(X),(X),106,63,15,27,91,56,90.6,5.7,(X),(X),48.1,19.9,35.1,28.4,62.9,50.2,21.3,24.4,0.0,59.3,91.1,15.0,-,**,91.1,15.0,-,**,42.9,28.7,50.0,5.6,30.6,29.7,51.5,51.5,100.0,69.9,-,**,100.0,69.9,-,**,95.2,5.0,(X),(X),43.6,34.6,17.2,46.2,58.3,30.9,363,230,(X),(X),363,230,233,199,49,63,159,134,25,45,10,16,0,12,10,16,0,12,120,106,13,24,59,62,48,69,0,12,0,12,0,12,0,12,137,148,(X),(X),137,148,72,120,65,81,9.4,5.7,(X),(X),51.9,19.9,64.9,28.4,37.1,50.2,78.7,24.4,100.0,59.3,8.9,15.0,-,**,8.9,15.0,-,**,57.1,28.7,50.0,5.6,69.4,29.7,48.5,51.5,0.0,69.9,-,**,0.0,69.9,-,**,4.8,5.0,(X),(X),56.4,34.6,82.8,46.2,41.7,30.9,
2021,S1601,Subject Table,ST,1400000US17019005500,"Census Tract 55, Champaign County, Illinois",17019005500,17,019,005500,1400000US17019005500,"Census Tract 55, Champaign County, Illinois",4547,644,3986,580,561,216,332,190,75,81,257,142,0,12,121,112,0,12,121,112,0,12,108,101,0,12,108,101,0,12,0,12,0,12,0,12,0,12,3882,536,3545,485,337,162,217,115,120,109,(X),(X),87.7,4.2,12.3,4.2,7.3,3.9,1.6,1.7,5.7,2.9,0.0,0.7,2.7,2.4,0.0,0.7,2.7,2.4,0.0,0.7,2.4,2.2,0.0,0.7,2.4,2.2,0.0,0.7,0.0,0.7,0.0,0.7,0.0,0.7,0.0,0.7,(X),(X),91.3,3.8,8.7,3.8,5.6,2.8,3.1,2.7,4479,643,(X),(X),493,199,320,188,75,81,245,140,0,12,88,92,0,12,88,92,0,12,85,84,0,12,85,84,0,12,0,12,0,12,0,12,0,12,3848,534,(X),(X),303,150,207,116,96,92,98.5,1.1,(X),(X),87.9,8.4,96.4,5.9,100.0,33.5,95.3,7.2,-,**,72.7,29.2,-,**,72.7,29.2,-,**,78.7,27.4,-,**,78.7,27.4,-,**,-,**,-,**,-,**,-,**,99.1,0.9,(X),(X),89.9,9.4,95.4,8.7,80.0,19.6,68,51,(X),(X),68,51,12,18,0,12,12,18,0,12,33,43,0,12,33,43,0,12,23,37,0,12,23,37,0,12,0,12,0,12,0,12,0,12,34,34,(X),(X),34,34,10,17,24,30,1.5,1.1,(X),(X),12.1,8.4,3.6,5.9,0.0,33.5,4.7,7.2,-,**,27.3,29.2,-,**,27.3,29.2,-,**,21.3,27.4,-,**,21.3,27.4,-,**,-,**,-,**,-,**,-,**,0.9,0.9,(X),(X),10.1,9.4,4.6,8.7,20.0,19.6,
2021,S1601,Subject Table,ST,1400000US17019005601,"Census Tract 56.01, Champaign County, Illinois",17019005601,17,019,005601,1400000US17019005601,"Census Tract 56.01, Champaign County, Illinois",5196,638,4434,668,762,366,371,242,79,107,292,202,0,17,146,217,14,98,132,144,0,17,245,175,37,58,208,129,0,17,0,17,0,17,0,17,0,17,3919,493,3611,472,308,187,221,174,87,64,(X),(X),85.3,7.0,14.7,7.0,7.1,4.6,1.5,2.1,5.6,3.9,0.0,0.6,2.8,4.2,0.3,1.9,2.5,2.8,0.0,0.6,4.7,3.3,0.7,1.1,4.0,2.4,0.0,0.6,0.0,0.6,0.0,0.6,0.0,0.6,0.0,0.6,(X),(X),92.1,4.6,7.9,4.6,5.6,4.3,2.2,1.6,4967,628,(X),(X),533,243,292,191,79,107,213,149,0,17,121,117,0,17,121,117,0,17,120,126,37,58,83,75,0,17,0,17,0,17,0,17,0,17,3805,479,(X),(X),194,138,142,120,52,64,95.6,4.1,(X),(X),69.9,19.6,78.7,23.7,100.0,32.4,72.9,28.7,-,**,82.9,82.9,0.0,79.3,91.7,72.4,-,**,49.0,26.9,100.0,48.8,39.9,23.3,-,**,-,**,-,**,-,**,-,**,97.1,3.1,(X),(X),63.0,29.6,64.3,35.4,59.8,59.8,229,218,(X),(X),229,218,79,112,0,17,79,112,0,17,25,179,14,98,11,81,0,17,125,84,0,17,125,84,0,17,0,17,0,17,0,17,0,17,114,125,(X),(X),114,125,79,112,35,56,4.4,4.1,(X),(X),30.1,19.6,21.3,23.7,0.0,32.4,27.1,28.7,-,**,17.1,82.9,100.0,79.3,8.3,72.4,-,**,51.0,26.9,0.0,48.8,60.1,23.3,-,**,-,**,-,**,-,**,-,**,2.9,3.1,(X),(X),37.0,29.6,35.7,35.4,40.2,59.8,
2021,S1601,Subject Table,ST,1400000US17019005602,"Census Tract 56.02, Champaign County, Illinois",17019005602,17,019,005602,1400000US17019005602,"Census Tract 56.02, Champaign County, Illinois",2257,273,1755,229,502,207,33,50,14,30,19,25,0,12,125,98,0,12,95,62,30,52,344,169,0,12,344,169,0,12,0,12,0,12,0,12,0,12,1677,259,1560,238,117,95,7,16,110,93,(X),(X),77.8,7.9,22.2,7.9,1.5,2.2,0.6,1.3,0.8,1.1,0.0,1.4,5.5,4.2,0.0,1.4,4.2,2.7,1.3,2.3,15.2,6.8,0.0,1.4,15.2,6.8,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,(X),(X),93.0,5.2,7.0,5.2,0.4,0.9,6.6,5.2,2024,275,(X),(X),269,140,33,50,14,30,19,25,0,12,98,93,0,12,68,56,30,52,138,79,0,12,138,79,0,12,0,12,0,12,0,12,0,12,1677,259,(X),(X),117,95,7,16,110,93,89.7,6.8,(X),(X),53.6,22.0,100.0,51.6,100.0,79.3,100.0,68.0,-,**,78.4,30.3,-,**,71.6,36.2,100.0,54.1,40.1,25.4,-,**,40.1,25.4,-,**,-,**,-,**,-,**,-,**,100.0,1.9,(X),(X),100.0,23.9,100.0,100.0,100.0,25.2,233,159,(X),(X),233,159,0,12,0,12,0,12,0,12,27,36,0,12,27,36,0,12,206,158,0,12,206,158,0,12,0,12,0,12,0,12,0,12,0,12,(X),(X),0,12,0,12,0,12,10.3,6.8,(X),(X),46.4,22.0,0.0,51.6,0.0,79.3,0.0,68.0,-,**,21.6,30.3,-,**,28.4,36.2,0.0,54.1,59.9,25.4,-,**,59.9,25.4,-,**,-,**,-,**,-,**,-,**,0.0,1.9,(X),(X),0.0,23.9,0.0,100.0,0.0,25.2,
2021,S1601,Subject Table,ST,1400000US17019005701,"Census Tract 57.01, Champaign County, Illinois",17019005701,17,019,005701,1400000US17019005701,"Census Tract 57.01, Champaign County, Illinois",4398,580,3402,560,996,305,266,187,128,130,138,86,0,12,377,207,0,12,190,105,187,182,195,156,26,41,169,143,0,12,158,163,58,89,100,85,0,12,3653,568,3264,559,389,170,99,72,290,160,(X),(X),77.4,6.6,22.6,6.6,6.0,4.2,2.9,2.9,3.1,2.0,0.0,0.7,8.6,4.7,0.0,0.7,4.3,2.5,4.3,4.1,4.4,3.6,0.6,0.9,3.8,3.2,0.0,0.7,3.6,3.7,1.3,2.0,2.3,1.9,0.0,0.7,(X),(X),89.4,4.7,10.6,4.7,2.7,2.0,7.9,4.4,4061,563,(X),(X),659,247,137,117,51,53,86,81,0,12,312,197,0,12,125,83,187,182,133,133,0,12,133,133,0,12,77,120,58,89,19,31,0,12,3560,556,(X),(X),296,152,47,58,249,145,92.3,4.9,(X),(X),66.2,18.2,51.5,46.6,39.8,52.0,62.3,40.7,-,**,82.8,19.1,-,**,65.8,29.6,100.0,15.9,68.2,36.6,0.0,58.2,78.7,28.6,-,**,48.7,34.9,100.0,38.9,19.0,22.3,-,**,97.5,2.1,(X),(X),76.1,18.2,47.5,51.6,85.9,14.5,337,223,(X),(X),337,223,129,184,77,124,52,66,0,12,65,70,0,12,65,70,0,12,62,79,26,41,36,43,0,12,81,66,0,12,81,66,0,12,93,79,(X),(X),93,79,52,66,41,47,7.7,4.9,(X),(X),33.8,18.2,48.5,46.6,60.2,52.0,37.7,40.7,-,**,17.2,19.1,-,**,34.2,29.6,0.0,15.9,31.8,36.6,100.0,58.2,21.3,28.6,-,**,51.3,34.9,0.0,38.9,81.0,22.3,-,**,2.5,2.1,(X),(X),23.9,18.2,52.5,51.6,14.1,14.5,
2021,S1601,Subject Table,ST,1400000US17019005702,"Census Tract 57.02, Champaign County, Illinois",17019005702,17,019,005702,1400000US17019005702,"Census Tract 57.02, Champaign County, Illinois",1566,225,1368,209,198,115,52,64,0,12,45,63,7,13,33,39,11,17,10,16,12,16,96,91,26,39,70,66,0,12,17,28,0,12,17,28,0,12,1333,197,1197,191,136,81,52,64,84,50,(X),(X),87.4,6.8,12.6,6.8,3.3,4.1,0.0,2.1,2.9,4.0,0.4,0.8,2.1,2.5,0.7,1.1,0.6,1.0,0.8,1.0,6.1,5.6,1.7,2.4,4.5,4.1,0.0,2.1,1.1,1.8,0.0,2.1,1.1,1.8,0.0,2.1,(X),(X),89.8,5.9,10.2,5.9,3.9,4.8,6.3,3.7,1541,219,(X),(X),173,101,52,64,0,12,45,63,7,13,33,39,11,17,10,16,12,16,71,65,26,39,45,41,0,12,17,28,0,12,17,28,0,12,1333,197,(X),(X),136,81,52,64,84,50,98.4,1.8,(X),(X),87.4,12.6,100.0,41.1,-,**,100.0,44.2,100.0,100.0,100.0,51.6,100.0,89.4,100.0,93.8,100.0,85.6,74.0,13.1,100.0,58.2,64.3,19.4,-,**,100.0,71.9,-,**,100.0,71.9,-,**,100.0,2.4,(X),(X),100.0,21.1,100.0,41.1,100.0,31.0,25,29,(X),(X),25,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,29,0,12,25,29,0,12,0,12,0,12,0,12,0,12,0,12,(X),(X),0,12,0,12,0,12,1.6,1.8,(X),(X),12.6,12.6,0.0,41.1,-,**,0.0,44.2,0.0,100.0,0.0,51.6,0.0,89.4,0.0,93.8,0.0,85.6,26.0,13.1,0.0,58.2,35.7,19.4,-,**,0.0,71.9,-,**,0.0,71.9,-,**,0.0,2.4,(X),(X),0.0,21.1,0.0,41.1,0.0,31.0,
2021,S1601,Subject Table,ST,1400000US17019005800,"Census Tract 58, Champaign County, Illinois",17019005800,17,019,005800,1400000US17019005800,"Census Tract 58, Champaign County, Illinois",3562,461,2660,390,902,264,295,127,49,58,246,102,0,12,255,112,0,12,247,110,8,12,345,197,7,11,224,131,114,115,7,13,0,12,7,13,0,12,2880,452,2349,382,531,213,139,78,392,191,(X),(X),74.7,6.3,25.3,6.3,8.3,3.5,1.4,1.6,6.9,2.8,0.0,0.9,7.2,3.2,0.0,0.9,6.9,3.1,0.2,0.3,9.7,5.0,0.2,0.3,6.3,3.3,3.2,3.1,0.2,0.4,0.0,0.9,0.2,0.4,0.0,0.9,(X),(X),81.6,6.3,18.4,6.3,4.8,2.7,13.6,5.7,3389,464,(X),(X),729,239,262,115,49,58,213,89,0,12,199,97,0,12,191,97,8,12,261,176,0,12,180,122,81,102,7,13,0,12,7,13,0,12,2875,453,(X),(X),526,213,139,78,387,190,95.1,3.2,(X),(X),80.8,11.6,88.8,16.0,100.0,42.4,86.6,18.7,-,**,78.0,19.4,-,**,77.3,20.2,100.0,100.0,75.7,23.5,0.0,100.0,80.4,19.7,71.1,50.0,100.0,100.0,-,**,100.0,100.0,-,**,99.8,0.4,(X),(X),99.1,2.3,100.0,20.7,98.7,3.2,173,116,(X),(X),173,116,33,51,0,12,33,51,0,12,56,56,0,12,56,56,0,12,84,85,7,11,44,42,33,54,0,12,0,12,0,12,0,12,5,12,(X),(X),5,12,0,12,5,12,4.9,3.2,(X),(X),19.2,11.6,11.2,16.0,0.0,42.4,13.4,18.7,-,**,22.0,19.4,-,**,22.7,20.2,0.0,100.0,24.3,23.5,100.0,100.0,19.6,19.7,28.9,50.0,0.0,100.0,-,**,0.0,100.0,-,**,0.2,0.4,(X),(X),0.9,2.3,0.0,20.7,1.3,3.2,
2021,S1601,Subject Table,ST,1400000US17019005901,"Census Tract 59.01, Champaign County, Illinois",17019005901,17,019,005901,1400000US17019005901,"Census Tract 59.01, Champaign County, Illinois",2563,310,1884,272,679,202,241,129,0,12,241,129,0,12,125,103,0,12,125,103,0,12,300,124,0,12,300,124,0,12,13,23,0,12,13,23,0,12,2240,318,1864,271,376,141,158,87,218,115,(X),(X),73.5,6.9,26.5,6.9,9.4,4.8,0.0,1.3,9.4,4.8,0.0,1.3,4.9,3.8,0.0,1.3,4.9,3.8,0.0,1.3,11.7,4.8,0.0,1.3,11.7,4.8,0.0,1.3,0.5,0.9,0.0,1.3,0.5,0.9,0.0,1.3,(X),(X),83.2,5.4,16.8,5.4,7.1,3.8,9.7,4.6,2319,333,(X),(X),435,193,135,102,0,12,135,102,0,12,95,91,0,12,95,91,0,12,192,113,0,12,192,113,0,12,13,23,0,12,13,23,0,12,2141,326,(X),(X),277,162,104,83,173,119,90.5,5.3,(X),(X),64.1,18.5,56.0,28.0,-,**,56.0,28.0,-,**,76.0,33.1,-,**,76.0,33.1,-,**,64.0,19.5,-,**,64.0,19.5,-,**,100.0,82.2,-,**,100.0,82.2,-,**,95.6,3.5,(X),(X),73.7,23.4,65.8,37.7,79.4,21.7,244,135,(X),(X),244,135,106,82,0,12,106,82,0,12,30,46,0,12,30,46,0,12,108,62,0,12,108,62,0,12,0,12,0,12,0,12,0,12,99,78,(X),(X),99,78,54,62,45,44,9.5,5.3,(X),(X),35.9,18.5,44.0,28.0,-,**,44.0,28.0,-,**,24.0,33.1,-,**,24.0,33.1,-,**,36.0,19.5,-,**,36.0,19.5,-,**,0.0,82.3,-,**,0.0,82.3,-,**,4.4,3.5,(X),(X),26.3,23.4,34.2,37.7,20.6,21.7,
2021,S1601,Subject Table,ST,1400000US17019005902,"Census Tract 59.02, Champaign County, Illinois",17019005902,17,019,005902,1400000US17019005902,"Census Tract 59.02, Champaign County, Illinois",2915,462,1851,380,1064,292,120,76,0,12,120,76,0,12,283,236,10,20,273,235,0,12,661,193,6,15,655,188,0,12,0,12,0,12,0,12,0,12,2282,395,1745,356,537,161,115,78,422,164,(X),(X),63.5,8.2,36.5,8.2,4.1,2.8,0.0,1.1,4.1,2.8,0.0,1.1,9.7,7.6,0.3,0.7,9.4,7.6,0.0,1.1,22.7,6.2,0.2,0.5,22.5,6.0,0.0,1.1,0.0,1.1,0.0,1.1,0.0,1.1,0.0,1.1,(X),(X),76.5,6.4,23.5,6.4,5.0,3.7,18.5,6.2,2322,422,(X),(X),471,189,60,48,0,12,60,48,0,12,76,56,10,20,66,44,0,12,335,146,0,12,335,146,0,12,0,12,0,12,0,12,0,12,2027,398,(X),(X),282,141,55,50,227,135,79.7,8.3,(X),(X),44.3,16.7,50.0,23.1,-,**,50.0,23.1,-,**,26.9,32.8,100.0,93.8,24.2,30.7,-,**,50.7,17.1,0.0,100.0,51.1,16.7,-,**,-,**,-,**,-,**,-,**,88.8,5.8,(X),(X),52.5,20.9,47.8,24.9,53.8,26.5,593,266,(X),(X),593,266,60,46,0,12,60,46,0,12,207,235,0,12,207,235,0,12,326,146,6,15,320,138,0,12,0,12,0,12,0,12,0,12,255,131,(X),(X),255,131,60,46,195,137,20.3,8.3,(X),(X),55.7,16.7,50.0,23.1,-,**,50.0,23.1,-,**,73.1,32.8,0.0,93.8,75.8,30.7,-,**,49.3,17.1,100.0,100.0,48.9,16.7,-,**,-,**,-,**,-,**,-,**,11.2,5.8,(X),(X),47.5,20.9,52.2,24.9,46.2,26.5,
2021,S1601,Subject Table,ST,1400000US17019006000,"Census Tract 60, Champaign County, Illinois",17019006000,17,019,006000,1400000US17019006000,"Census Tract 60, Champaign County, Illinois",3222,341,2186,287,1036,210,264,90,0,12,264,90,0,12,283,103,27,33,256,89,0,12,445,146,22,21,375,98,48,72,44,48,14,21,30,32,0,12,2558,316,2125,288,433,148,213,88,220,96,(X),(X),67.8,5.4,32.2,5.4,8.2,2.8,0.0,1.0,8.2,2.8,0.0,1.0,8.8,3.1,0.8,1.0,7.9,2.6,0.0,1.0,13.8,3.9,0.7,0.6,11.6,2.7,1.5,2.1,1.4,1.5,0.4,0.7,0.9,1.0,0.0,1.0,(X),(X),83.1,5.3,16.9,5.3,8.3,3.4,8.6,3.4,2828,299,(X),(X),642,183,160,75,0,12,160,75,0,12,205,102,27,33,178,84,0,12,233,86,9,15,218,80,6,10,44,48,14,21,30,32,0,12,2439,288,(X),(X),314,127,141,76,173,87,87.8,3.3,(X),(X),62.0,10.4,60.6,15.6,-,**,60.6,15.6,-,**,72.4,18.5,100.0,57.1,69.5,19.5,-,**,52.4,13.7,40.9,48.3,58.1,14.1,12.5,31.3,100.0,44.7,100.0,79.3,100.0,54.1,-,**,95.3,2.6,(X),(X),72.5,14.8,66.2,18.2,78.6,17.8,394,122,(X),(X),394,122,104,49,0,12,104,49,0,12,78,52,0,12,78,52,0,12,212,102,13,14,157,64,42,72,0,12,0,12,0,12,0,12,119,73,(X),(X),119,73,72,45,47,40,12.2,3.3,(X),(X),38.0,10.4,39.4,15.6,-,**,39.4,15.6,-,**,27.6,18.5,0.0,57.1,30.5,19.5,-,**,47.6,13.7,59.1,48.3,41.9,14.1,87.5,31.3,0.0,44.7,0.0,79.3,0.0,54.1,-,**,4.7,2.6,(X),(X),27.5,14.8,33.8,18.2,21.4,17.8,
2021,S1601,Subject Table,ST,1400000US17019010100,"Census Tract 101, Champaign County, Illinois",17019010100,17,019,010100,1400000US17019010100,"Census Tract 101, Champaign County, Illinois",3751,340,3293,419,458,225,326,184,187,142,97,77,42,48,119,152,0,12,97,129,22,48,13,24,0,12,0,12,13,24,0,12,0,12,0,12,0,12,3180,343,3050,367,130,87,94,66,36,54,(X),(X),87.8,6.2,12.2,6.2,8.7,5.1,5.0,3.9,2.6,2.1,1.1,1.3,3.2,4.0,0.0,0.9,2.6,3.4,0.6,1.3,0.3,0.6,0.0,0.9,0.0,0.9,0.3,0.6,0.0,0.9,0.0,0.9,0.0,0.9,0.0,0.9,(X),(X),95.9,2.9,4.1,2.9,3.0,2.2,1.1,1.7,3623,335,(X),(X),330,184,278,177,187,142,81,73,10,20,39,66,0,12,39,66,0,12,13,24,0,12,0,12,13,24,0,12,0,12,0,12,0,12,3125,343,(X),(X),75,64,62,56,13,24,96.6,3.3,(X),(X),72.1,22.1,85.3,17.3,100.0,15.9,83.5,29.4,23.8,41.3,32.8,33.2,-,**,40.2,29.8,0.0,63.2,100.0,82.2,-,**,-,**,100.0,82.2,-,**,-,**,-,**,-,**,98.3,2.0,(X),(X),57.7,34.6,66.0,35.4,36.1,56.4,128,125,(X),(X),128,125,48,53,0,12,16,31,32,42,80,109,0,12,58,72,22,48,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,55,64,(X),(X),55,64,32,42,23,49,3.4,3.3,(X),(X),27.9,22.1,14.7,17.3,0.0,15.9,16.5,29.4,76.2,41.3,67.2,33.2,-,**,59.8,29.8,100.0,63.2,0.0,82.3,-,**,-,**,0.0,82.3,-,**,-,**,-,**,-,**,1.7,2.0,(X),(X),42.3,34.6,34.0,35.4,63.9,56.4,
2021,S1601,Subject Table,ST,1400000US17019010204,"Census Tract 102.04, Champaign County, Illinois",17019010204,17,019,010204,1400000US17019010204,"Census Tract 102.04, Champaign County, Illinois",4540,394,3607,485,933,347,852,348,373,200,471,189,8,18,38,41,0,12,38,41,0,12,18,26,0,12,18,26,0,12,25,32,0,12,25,32,0,12,3655,369,3195,420,460,151,379,155,81,44,(X),(X),79.4,7.6,20.6,7.6,18.8,7.6,8.2,4.4,10.4,4.1,0.2,0.4,0.8,0.9,0.0,0.7,0.8,0.9,0.0,0.7,0.4,0.6,0.0,0.7,0.4,0.6,0.0,0.7,0.6,0.7,0.0,0.7,0.6,0.7,0.0,0.7,(X),(X),87.4,4.5,12.6,4.5,10.4,4.5,2.2,1.2,4303,407,(X),(X),696,284,615,288,275,173,340,152,0,12,38,41,0,12,38,41,0,12,18,26,0,12,18,26,0,12,25,32,0,12,25,32,0,12,3587,372,(X),(X),392,137,311,140,81,44,94.8,3.0,(X),(X),74.6,12.2,72.2,13.8,73.7,25.7,72.2,17.0,0.0,100.0,100.0,48.1,-,**,100.0,48.1,-,**,100.0,69.9,-,**,100.0,69.9,-,**,100.0,59.3,-,**,100.0,59.3,-,**,98.1,1.7,(X),(X),85.2,12.3,82.1,14.9,100.0,31.8,237,137,(X),(X),237,137,237,137,98,104,131,99,8,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,68,60,(X),(X),68,60,68,60,0,12,5.2,3.0,(X),(X),25.4,12.2,27.8,13.8,26.3,25.7,27.8,17.0,100.0,100.0,0.0,48.1,-,**,0.0,48.1,-,**,0.0,69.9,-,**,0.0,69.9,-,**,0.0,59.3,-,**,0.0,59.3,-,**,1.9,1.7,(X),(X),14.8,12.3,17.9,14.9,0.0,31.8,
