serialno,state,puma,wgtp,np,hincp,fincp,adjinc,hht,hht2,noc,npf,fparc,person_count,adult_count,college_age_count,student_enrolled_count,likely_college_student_count,employed_count,reference_person_count,reference_person_student_flag,has_any_likely_college_student,has_any_student,has_any_college_age_person,has_any_employed_person,student_share_of_persons,student_share_of_adults,college_age_share_of_persons,student_heavy_flag_rule_a,student_heavy_flag_rule_b,wgtp_adj,analysis_weight,hincp_adj_real,student_heavy_flag,hh_comp_key,below_alice_flag,annual_alice_threshold
2022HU0674478,17,1902,9,3,45510.0,45510.0,1042311,2.0,10.0,2.0,3.0,2.0,3,1,0,2,0,2,1,0,0,1,0,1,0.0,0.0,0.0,0,0,1.970766,1.970766,47435.57361,0,1_adult_2plus_child,1,59492.23
2022HU0702354,17,1902,17,1,33100.0,,1042311,4.0,9.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,3.722558,3.722558,34500.4941,0,1_adult_0_child,1,39379.85
2022HU0680416,17,1901,182,2,16800.0,,1042311,7.0,4.0,0.0,,,2,2,2,0,0,2,1,0,0,0,1,1,0.0,0.0,1.0,0,0,182.0,182.0,17510.8248,0,2_adult_0_child,1,51941.36
2022HU0683131,17,1902,61,2,8200.0,8200.0,1042311,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,13.357414,13.357414,8546.9502,0,2_adult_0_child,1,51941.36
2022HU0687538,17,1902,8,3,44000.0,44000.0,1042311,3.0,7.0,0.0,3.0,4.0,3,3,1,0,0,1,1,0,0,0,1,1,0.0,0.0,0.3333333333333333,0,0,1.751792,1.751792,45861.684,0,3plus_adult_0_child,1,61258.87
2022HU0692737,17,1901,179,1,28000.0,,1042311,4.0,9.0,0.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,0,179.0,179.0,29184.708,0,1_adult_0_child,1,39379.85
2022HU0698410,17,1902,25,2,33100.0,33100.0,1042311,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,5.47435,5.47435,34500.4941,0,2_adult_0_child,1,51941.36
2022HU0705266,17,1902,41,3,25000.0,25000.0,1042311,3.0,6.0,2.0,3.0,2.0,3,1,0,3,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,8.977934,8.977934,26057.775,0,1_adult_2plus_child,1,59492.23
2022HU0706071,17,1901,9,2,33600.0,33600.0,1042311,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,2,1,0,0,0,0,1,0.0,0.0,0.0,0,0,9.0,9.0,35021.6496,0,2_adult_0_child,1,51941.36
2022HU0707096,17,1901,225,4,35500.0,,1042311,5.0,12.0,0.0,,,4,4,4,2,2,1,1,0,1,1,1,1,0.5,0.5,1.0,1,0,225.0,225.0,37002.0405,0,3plus_adult_0_child,1,61258.87
2022HU0707173,17,1902,9,1,27000.0,,1042311,4.0,9.0,0.0,,,1,1,1,0,0,1,1,0,0,0,1,1,0.0,0.0,1.0,0,0,1.970766,1.970766,28142.397,0,1_adult_0_child,1,39379.85
2022HU0707368,17,1902,13,2,30800.0,30800.0,1042311,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,2.846662,2.846662,32103.1788,0,2_adult_0_child,1,51941.36
2022HU0709039,17,1902,21,2,40000.0,,1042311,5.0,4.0,0.0,,,2,2,2,1,1,1,1,0,1,1,1,1,0.5,0.5,1.0,1,0,4.598454,4.598454,41692.44,0,2_adult_0_child,1,51941.36
2022HU0709979,17,1902,31,1,1500.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,6.788194,6.788194,1563.4665,0,1_adult_0_child,1,39379.85
2022HU0710562,17,1901,215,2,25500.0,,1042311,7.0,4.0,0.0,,,2,2,2,1,1,2,1,0,1,1,1,1,0.5,0.5,1.0,1,0,215.0,215.0,26578.9305,0,2_adult_0_child,1,51941.36
2022HU0711506,17,1901,42,1,1200.0,,1042311,4.0,9.0,0.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,0,42.0,42.0,1250.7732,0,1_adult_0_child,1,39379.85
2022HU0714860,17,1902,10,3,54900.0,54900.0,1042311,2.0,11.0,0.0,3.0,4.0,3,3,2,0,0,2,1,0,0,0,1,1,0.0,0.0,0.6666666666666666,0,0,2.18974,2.18974,57222.8739,0,3plus_adult_0_child,1,61258.87
2022HU0717700,17,1901,84,1,23000.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,84.0,84.0,23973.153,0,1_adult_0_child,1,39379.85
2022HU0721186,17,1902,248,1,28850.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,54.305552,54.305552,30070.67235,0,1_adult_0_child,1,39379.85
2022HU0723526,17,1901,67,3,38000.0,,1042311,5.0,4.0,0.0,,,3,2,0,3,0,2,1,0,0,1,0,1,0.0,0.0,0.0,0,0,67.0,67.0,39607.818,0,2_adult_0_child,1,51941.36
2022HU0726578,17,1902,7,2,11540.0,11540.0,1042311,2.0,10.0,1.0,2.0,2.0,2,1,0,1,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0,0,1.532818,1.532818,12028.26894,0,1_adult_1_child,1,43867.77
2022HU0728440,17,1901,124,1,34500.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,124.0,124.0,35959.7295,0,1_adult_0_child,1,39379.85
2022HU0730954,17,1902,7,5,38000.0,38000.0,1042311,1.0,1.0,3.0,5.0,3.0,5,2,0,1,0,2,1,0,0,1,0,1,0.0,0.0,0.0,0,0,1.532818,1.532818,39607.818,0,2_adult_2plus_child,1,68841.66
2022HU0744492,17,1902,17,2,46700.0,,1042311,7.0,4.0,0.0,,,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,3.722558,3.722558,48675.9237,0,2_adult_0_child,1,51941.36
2022HU0744700,17,1902,21,1,15000.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,4.598454,4.598454,15634.665,0,1_adult_0_child,1,39379.85
2022HU0746521,17,1901,254,1,20300.0,,1042311,4.0,9.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,254.0,254.0,21158.9133,0,1_adult_0_child,1,39379.85
2022HU0749572,17,1902,14,2,36400.0,36400.0,1042311,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,3.065636,3.065636,37940.1204,0,2_adult_0_child,1,51941.36
2022HU0749951,17,1902,26,2,12000.0,12000.0,1042311,2.0,10.0,1.0,2.0,2.0,2,1,0,1,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,5.693324,5.693324,12507.732,0,1_adult_1_child,1,43867.77
2022HU0760623,17,1901,35,1,0.0,,1042311,4.0,9.0,0.0,,,1,1,0,1,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0,0,35.0,35.0,0.0,0,1_adult_0_child,1,39379.85
2022HU0762525,17,1902,23,1,0.0,,1042311,4.0,9.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,5.036402,5.036402,0.0,0,1_adult_0_child,1,39379.85
2022HU0763013,17,1902,47,1,27000.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,10.291778,10.291778,28142.397,0,1_adult_0_child,1,39379.85
2022HU0763771,17,1902,70,1,10310.0,,1042311,4.0,9.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,15.32818,15.32818,10746.22641,0,1_adult_0_child,1,39379.85
2022HU0770746,17,1901,138,1,12500.0,,1042311,4.0,9.0,0.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,0,138.0,138.0,13028.8875,0,1_adult_0_child,1,39379.85
2022HU0771009,17,1902,23,1,37000.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,5.036402,5.036402,38565.507,0,1_adult_0_child,1,39379.85
2022HU0771687,17,1901,274,1,0.0,,1042311,4.0,9.0,0.0,,,1,1,1,1,1,0,1,1,1,1,1,0,1.0,1.0,1.0,1,1,274.0,274.0,0.0,1,1_adult_0_child,1,39379.85
2022HU0778047,17,1901,7,1,33000.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,7.0,7.0,34396.263,0,1_adult_0_child,1,39379.85
2022HU0782208,17,1901,48,1,24000.0,,1042311,4.0,9.0,0.0,,,1,1,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,48.0,48.0,25015.464,0,1_adult_0_child,1,39379.85
2022HU0784844,17,1902,66,1,12250.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,14.452284,14.452284,12768.30975,0,1_adult_0_child,1,39379.85
2022HU0784939,17,1902,111,1,32000.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,24.306114,24.306114,33353.952,0,1_adult_0_child,1,39379.85
2022HU0787530,17,1901,65,2,43500.0,43500.0,1042311,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,65.0,65.0,45340.5285,0,2_adult_0_child,1,51941.36
2022HU0787787,17,1902,32,2,26210.0,26210.0,1042311,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,7.007168,7.007168,27318.97131,0,2_adult_0_child,1,51941.36
2022HU0790847,17,1902,17,2,27050.0,27050.0,1042311,2.0,10.0,1.0,2.0,2.0,2,1,0,1,0,2,1,0,0,1,0,1,0.0,0.0,0.0,0,0,3.722558,3.722558,28194.51255,0,1_adult_1_child,1,43867.77
2022HU0791113,17,1902,135,1,0.0,,1042311,4.0,9.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,29.56149,29.56149,0.0,0,1_adult_0_child,1,39379.85
2022HU0791818,17,1902,27,1,30300.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,5.912298,5.912298,31582.0233,0,1_adult_0_child,1,39379.85
2022HU0792166,17,1902,21,2,14000.0,14000.0,1042311,3.0,6.0,1.0,2.0,2.0,2,1,0,1,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,4.598454,4.598454,14592.354,0,1_adult_1_child,1,43867.77
2022HU0796561,17,1901,119,2,2000.0,2000.0,1042311,2.0,11.0,0.0,2.0,4.0,2,2,1,1,1,0,1,1,1,1,1,0,0.5,0.5,0.5,1,1,119.0,119.0,2084.622,1,2_adult_0_child,1,51941.36
2022HU0797287,17,1902,28,1,9300.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,6.131272,6.131272,9693.4923,0,1_adult_0_child,1,39379.85
2022HU0801530,17,1902,59,3,36000.0,36000.0,1042311,1.0,1.0,1.0,3.0,2.0,3,2,0,1,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,12.919466,12.919466,37523.196,0,2_adult_1_child,1,59996.98
2022HU0802768,17,1901,51,4,0.0,,1042311,5.0,12.0,0.0,,,4,4,4,4,4,0,1,1,1,1,1,0,1.0,1.0,1.0,1,1,51.0,51.0,0.0,1,3plus_adult_0_child,1,61258.87
2022HU0807003,17,1902,142,1,12000.0,,1042311,4.0,9.0,0.0,,,1,1,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,31.094308,31.094308,12507.732,0,1_adult_0_child,1,39379.85
2022HU0810599,17,1902,56,3,2500.0,2500.0,1042311,3.0,6.0,2.0,3.0,2.0,3,1,0,3,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,12.262544,12.262544,2605.7775,0,1_adult_2plus_child,1,59492.23
2022HU0813436,17,1901,466,1,11900.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,466.0,466.0,12403.5009,0,1_adult_0_child,1,39379.85
2022HU0813978,17,1901,103,2,47500.0,47500.0,1042311,2.0,11.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,103.0,103.0,49509.7725,0,2_adult_0_child,1,51941.36
2022HU0815469,17,1901,210,2,12000.0,,1042311,7.0,4.0,0.0,,,2,2,2,0,0,2,1,0,0,0,1,1,0.0,0.0,1.0,0,0,210.0,210.0,12507.732,0,2_adult_0_child,1,51941.36
2022HU0817171,17,1902,52,1,29500.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,11.386648,11.386648,30748.1745,0,1_adult_0_child,1,39379.85
2022HU0819910,17,1902,7,2,49200.0,49200.0,1042311,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,1.532818,1.532818,51281.7012,0,2_adult_0_child,1,51941.36
2022HU0820222,17,1902,50,2,48700.0,48700.0,1042311,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,10.9487,10.9487,50760.5457,0,2_adult_0_child,1,51941.36
2022HU0822430,17,1902,12,2,34000.0,,1042311,5.0,4.0,0.0,,,2,2,0,0,0,2,1,0,0,0,0,1,0.0,0.0,0.0,0,0,2.627688,2.627688,35438.574,0,2_adult_0_child,1,51941.36
2022HU0826110,17,1901,43,1,14300.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,43.0,43.0,14905.0473,0,1_adult_0_child,1,39379.85
2022HU0829491,17,1902,126,2,40160.0,40160.0,1042311,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,27.590724,27.590724,41859.20976,0,2_adult_0_child,1,51941.36
2022HU0829644,17,1902,85,1,35200.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,18.61279,18.61279,36689.3472,0,1_adult_0_child,1,39379.85
2022HU0832232,17,1902,12,3,33000.0,33000.0,1042311,3.0,6.0,2.0,3.0,2.0,3,1,0,2,0,2,1,0,0,1,0,1,0.0,0.0,0.0,0,0,2.627688,2.627688,34396.263,0,1_adult_2plus_child,1,59492.23
2022HU0833634,17,1902,40,1,25860.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,8.75896,8.75896,26954.16246,0,1_adult_0_child,1,39379.85
2022HU0834732,17,1902,23,4,58000.0,8000.0,1042311,3.0,3.0,2.0,3.0,2.0,4,2,0,2,0,2,1,0,0,1,0,1,0.0,0.0,0.0,0,0,5.036402,5.036402,60454.038,0,2_adult_2plus_child,1,68841.66
2022HU0835394,17,1902,17,3,46700.0,46700.0,1042311,1.0,2.0,0.0,3.0,4.0,3,3,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,3.722558,3.722558,48675.9237,0,3plus_adult_0_child,1,61258.87
2022HU0838864,17,1902,89,3,43400.0,43400.0,1042311,1.0,2.0,0.0,3.0,4.0,3,3,1,0,0,1,1,0,0,0,1,1,0.0,0.0,0.3333333333333333,0,0,19.488686,19.488686,45236.2974,0,3plus_adult_0_child,1,61258.87
2022HU0841411,17,1902,99,2,39300.0,39300.0,1042311,3.0,7.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,21.678426,21.678426,40962.8223,0,2_adult_0_child,1,51941.36
2022HU0842248,17,1901,185,3,47000.0,,1042311,5.0,4.0,0.0,,,3,3,2,2,2,3,1,0,1,1,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0,185.0,185.0,48988.617,0,3plus_adult_0_child,1,61258.87
2022HU0843763,17,1902,16,2,35000.0,35000.0,1042311,3.0,6.0,1.0,2.0,2.0,2,1,0,2,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,3.503584,3.503584,36480.885,0,1_adult_1_child,1,43867.77
2022HU0851679,17,1901,74,1,28000.0,,1042311,6.0,5.0,0.0,,,1,1,1,0,0,1,1,0,0,0,1,1,0.0,0.0,1.0,0,0,74.0,74.0,29184.708,0,1_adult_0_child,1,39379.85
2022HU0856318,17,1902,13,2,24200.0,24200.0,1042311,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,2.846662,2.846662,25223.9262,0,2_adult_0_child,1,51941.36
2022HU0858639,17,1902,35,1,8400.0,,1042311,4.0,9.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,7.66409,7.66409,8755.4124,0,1_adult_0_child,1,39379.85
2022HU0858830,17,1901,187,1,35000.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,187.0,187.0,36480.885,0,1_adult_0_child,1,39379.85
2022HU0859199,17,1902,240,2,39000.0,39000.0,1042311,2.0,10.0,1.0,2.0,2.0,2,1,0,1,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,52.55376,52.55376,40650.129,0,1_adult_1_child,1,43867.77
2022HU0860778,17,1901,71,3,57000.0,57000.0,1042311,3.0,6.0,2.0,3.0,2.0,3,1,0,2,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,71.0,71.0,59411.727,0,1_adult_2plus_child,1,59492.23
2022HU0907023,17,1902,7,1,21020.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,1.532818,1.532818,21909.37722,0,1_adult_0_child,1,39379.85
2022HU0865635,17,1902,11,1,21910.0,,1042311,4.0,9.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,2.408714,2.408714,22837.03401,0,1_adult_0_child,1,39379.85
2022HU0867838,17,1902,79,1,12000.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,17.298946,17.298946,12507.732,0,1_adult_0_child,1,39379.85
2022HU0869742,17,1901,92,1,33000.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,92.0,92.0,34396.263,0,1_adult_0_child,1,39379.85
2022HU0872830,17,1901,110,1,2000.0,,1042311,4.0,9.0,0.0,,,1,1,1,1,1,0,1,1,1,1,1,0,1.0,1.0,1.0,1,1,110.0,110.0,2084.622,1,1_adult_0_child,1,39379.85
2022HU0876044,17,1902,7,1,22000.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,1.532818,1.532818,22930.842,0,1_adult_0_child,1,39379.85
2022HU0876049,17,1902,54,1,10000.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,11.824596,11.824596,10423.11,0,1_adult_0_child,1,39379.85
2022HU0879255,17,1901,43,1,13900.0,,1042311,6.0,5.0,0.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,0,43.0,43.0,14488.1229,0,1_adult_0_child,1,39379.85
2022HU0882527,17,1901,55,2,0.0,,1042311,5.0,12.0,0.0,,,2,2,2,0,0,0,1,0,0,0,1,0,0.0,0.0,1.0,0,0,55.0,55.0,0.0,0,2_adult_0_child,1,51941.36
2022HU0908439,17,1902,83,1,22800.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,18.174842,18.174842,23764.6908,0,1_adult_0_child,1,39379.85
2022HU0884389,17,1901,69,1,32000.0,,1042311,4.0,9.0,0.0,,,1,1,0,1,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,69.0,69.0,33353.952,0,1_adult_0_child,1,39379.85
2022HU0890131,17,1902,31,1,9800.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,6.788194,6.788194,10214.6478,0,1_adult_0_child,1,39379.85
2022HU0898417,17,1902,65,1,15510.0,,1042311,4.0,9.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,14.23331,14.23331,16166.24361,0,1_adult_0_child,1,39379.85
2022HU0899140,17,1902,221,1,14400.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,48.393254,48.393254,15009.2784,0,1_adult_0_child,1,39379.85
2022HU0899564,17,1901,35,1,30010.0,,1042311,4.0,9.0,0.0,,,1,1,0,1,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,35.0,35.0,31279.75311,0,1_adult_0_child,1,39379.85
2022HU0900512,17,1902,15,2,46700.0,46700.0,1042311,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,3.28461,3.28461,48675.9237,0,2_adult_0_child,1,51941.36
2022HU0902392,17,1902,146,4,55000.0,55000.0,1042311,1.0,1.0,2.0,4.0,2.0,4,2,0,2,0,2,1,0,0,1,0,1,0.0,0.0,0.0,0,0,31.970204,31.970204,57327.105,0,2_adult_2plus_child,1,68841.66
2022HU0904233,17,1901,20,4,65400.0,65400.0,1042311,3.0,6.0,2.0,4.0,2.0,4,2,0,2,0,2,1,0,0,1,0,1,0.0,0.0,0.0,0,0,20.0,20.0,68167.1394,0,2_adult_2plus_child,1,68841.66
2022HU0906259,17,1901,49,2,6430.0,6430.0,1042311,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,49.0,49.0,6702.05973,0,2_adult_0_child,1,51941.36
2022HU0914765,17,1902,143,3,0.0,0.0,1042311,3.0,6.0,2.0,3.0,2.0,3,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,31.313282,31.313282,0.0,0,1_adult_2plus_child,1,59492.23
2022HU0915753,17,1902,77,1,1050.0,,1042311,4.0,9.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,16.860998,16.860998,1094.42655,0,1_adult_0_child,1,39379.85
2022HU0917588,17,1902,93,2,31000.0,31000.0,1042311,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,20.364582,20.364582,32311.641,0,2_adult_0_child,1,51941.36
2022HU0917955,17,1902,28,1,28900.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,6.131272,6.131272,30122.7879,0,1_adult_0_child,1,39379.85
2022HU0919220,17,1902,44,3,39500.0,39500.0,1042311,3.0,6.0,2.0,3.0,2.0,3,1,0,3,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,9.634856,9.634856,41171.2845,0,1_adult_2plus_child,1,59492.23
2022HU0919965,17,1901,142,1,20000.0,,1042311,4.0,9.0,0.0,,,1,1,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,142.0,142.0,20846.22,0,1_adult_0_child,1,39379.85
2022HU0921584,17,1901,108,1,2500.0,,1042311,6.0,5.0,0.0,,,1,1,0,1,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,108.0,108.0,2605.7775,0,1_adult_0_child,1,39379.85
2022HU0923510,17,1902,19,2,34000.0,34000.0,1042311,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,4.160506,4.160506,35438.574,0,2_adult_0_child,1,51941.36
2022HU0924730,17,1902,20,2,31000.0,31000.0,1042311,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,4.37948,4.37948,32311.641,0,2_adult_0_child,1,51941.36
2022HU0925606,17,1902,27,1,25030.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,5.912298,5.912298,26089.04433,0,1_adult_0_child,1,39379.85
2022HU0925858,17,1902,32,1,9000.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,7.007168,7.007168,9380.799,0,1_adult_0_child,1,39379.85
2022HU0927819,17,1902,67,2,40500.0,40500.0,1042311,3.0,6.0,1.0,2.0,1.0,2,1,0,1,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,14.671258,14.671258,42213.5955,0,1_adult_1_child,1,43867.77
2022HU0931718,17,1902,173,1,12600.0,,1042311,4.0,9.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,37.882502,37.882502,13133.1186,0,1_adult_0_child,1,39379.85
2022HU0932965,17,1901,306,3,10700.0,10700.0,1042311,2.0,10.0,1.0,3.0,1.0,3,2,1,1,0,0,1,0,0,1,1,0,0.0,0.0,0.3333333333333333,0,0,306.0,306.0,11152.7277,0,2_adult_1_child,1,59996.98
2022HU0933932,17,1902,51,1,10700.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,11.167674,11.167674,11152.7277,0,1_adult_0_child,1,39379.85
2022HU0934917,17,1902,19,1,35000.0,,1042311,4.0,9.0,0.0,,,1,1,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,4.160506,4.160506,36480.885,0,1_adult_0_child,1,39379.85
2022HU0936374,17,1902,97,3,35200.0,35200.0,1042311,1.0,2.0,0.0,3.0,4.0,3,3,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,21.240478,21.240478,36689.3472,0,3plus_adult_0_child,1,61258.87
2022HU0936854,17,1901,83,1,-2200.0,,1042311,4.0,9.0,0.0,,,1,1,0,1,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0,0,83.0,83.0,-2293.0842,0,1_adult_0_child,1,39379.85
2022HU0937646,17,1902,51,5,31800.0,31800.0,1042311,1.0,2.0,0.0,5.0,4.0,5,5,3,3,3,3,1,0,1,1,1,1,0.6,0.6,0.6,1,0,11.167674,11.167674,33145.4898,0,3plus_adult_0_child,1,61258.87
2022HU0938258,17,1902,31,1,25400.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,6.788194,6.788194,26474.6994,0,1_adult_0_child,1,39379.85
2022HU0942355,17,1902,19,2,8550.0,8550.0,1042311,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,4.160506,4.160506,8911.75905,0,2_adult_0_child,1,51941.36
2022HU0943402,17,1902,24,1,20020.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,5.255376,5.255376,20867.06622,0,1_adult_0_child,1,39379.85
