year,tract_geoid,display_area_label,primary_place,primary_zip,landmark_context_note,tract_number,tract_name_canonical,median_household_income,rank_group,metric,poverty_rate,unemployment_rate,pct_rent_burden_30_plus,pct_rent_burden_50_plus,pct_hh_income_under_25k,pct_bachelors_or_higher,pct_age_18_24,pct_family_households
2021,17019010300,Rantoul — Family-oriented residential area,Rantoul,61866.0,Renter-heavy housing profile; higher poverty rate; more households with children.,103,Census Tract 103,,bottom_10,pct_bachelors_or_higher,,,,,,9.8,,
2021,17019000901,Champaign — Family-oriented residential area,Champaign,61821.0,More very-low-income households; more households with children.,9.01,Census Tract 9.01,,bottom_10,pct_bachelors_or_higher,,,,,,11.7,,
2021,17019000700,Champaign — Mixed residential area,Champaign,61820.0,General tract context note not flagged by the current rule set.,7,Census Tract 7,,bottom_10,pct_bachelors_or_higher,,,,,,12.1,,
2021,17019010204,Rantoul — Mixed residential area,Rantoul,61866.0,General tract context note not flagged by the current rule set.,102.04,Census Tract 102.04,,bottom_10,pct_bachelors_or_higher,,,,,,14.0,,
2021,17019000200,Champaign — Higher economic stress area,Champaign,61820.0,Higher poverty rate; more very-low-income households.,2,Census Tract 2,,bottom_10,pct_bachelors_or_higher,,,,,,19.6,,
2021,17019010400,Census Tract 104 — Senior-heavy residential area,,61866.0,Older age profile.,104,Census Tract 104,,bottom_10,pct_bachelors_or_higher,,,,,,20.3,,
2021,17019010100,Census Tract 101 — Mixed residential area,,61866.0,General tract context note not flagged by the current rule set.,101,Census Tract 101,,bottom_10,pct_bachelors_or_higher,,,,,,21.8,,
2021,17019005402,Census Tract 54.02 — Senior-heavy residential area,,61802.0,Older age profile.,54.02,Census Tract 54.02,,bottom_10,pct_bachelors_or_higher,,,,,,24.1,,
2021,17019010604,Census Tract 106.04 — Senior-heavy residential area,,61822.0,Older age profile.,106.04,Census Tract 106.04,,bottom_10,pct_bachelors_or_higher,,,,,,24.2,,
2021,17019010800,Census Tract 108 — Senior-heavy residential area,,61877.0,More households with children; older age profile.,108,Census Tract 108,,bottom_10,pct_bachelors_or_higher,,,,,,28.4,,
2021,17019000402,Champaign — Student-dense area,Champaign,61820.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,4.02,Census Tract 4.02,,top_10,pct_bachelors_or_higher,,,,,,92.0,,
2021,17019006000,Census Tract 60 — Student-dense area,,61802.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,60,Census Tract 60,,top_10,pct_bachelors_or_higher,,,,,,89.2,,
2021,17019005800,Urbana — Higher economic stress area,Urbana,61801.0,Higher poverty rate; more very-low-income households.,58,Census Tract 58,,top_10,pct_bachelors_or_higher,,,,,,84.4,,
2021,17019005902,Urbana — Student-dense area,Urbana,61801.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,59.02,Census Tract 59.02,,top_10,pct_bachelors_or_higher,,,,,,77.7,,
2021,17019011002,Champaign — Higher-income residential area,Champaign,61820.0,General tract context note not flagged by the current rule set.,110.02,Census Tract 110.02,,top_10,pct_bachelors_or_higher,,,,,,73.6,,
2021,17019005702,Census Tract 57.02 — Senior-heavy residential area,,61802.0,Older age profile.,57.02,Census Tract 57.02,,top_10,pct_bachelors_or_higher,,,,,,71.8,,
2021,17019011100,Urbana — Student-dense area,Urbana,61801.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,111,Census Tract 111,,top_10,pct_bachelors_or_higher,,,,,,71.5,,
2021,17019001400,Census Tract 14 — Family-oriented residential area,,61874.0,Higher student concentration; more households with children.,14,Census Tract 14,,top_10,pct_bachelors_or_higher,,,,,,71.5,,
2021,17019000500,Champaign — Mixed residential area,Champaign,61820.0,More households with children.,5,Census Tract 5,,top_10,pct_bachelors_or_higher,,,,,,71.3,,
2021,17019001204,Champaign — Family-oriented residential area,Champaign,61822.0,More households with children; older age profile.,12.04,Census Tract 12.04,,top_10,pct_bachelors_or_higher,,,,,,69.9,,
2021,17019001204,Champaign — Family-oriented residential area,Champaign,61822.0,More households with children; older age profile.,12.04,Census Tract 12.04,,bottom_10,pct_age_18_24,,,,,,,3.0,
2021,17019005702,Census Tract 57.02 — Senior-heavy residential area,,61802.0,Older age profile.,57.02,Census Tract 57.02,,bottom_10,pct_age_18_24,,,,,,,3.7,
2021,17019001206,Census Tract 12.06 — Senior-heavy residential area,,61822.0,Older age profile.,12.06,Census Tract 12.06,,bottom_10,pct_age_18_24,,,,,,,4.4,
2021,17019005500,Urbana — Senior-heavy residential area,Urbana,61802.0,Older age profile.,55,Census Tract 55,,bottom_10,pct_age_18_24,,,,,,,4.7,
2021,17019010601,Census Tract 106.01 — Family-oriented residential area,,61853.0,More households with children.,106.01,Census Tract 106.01,,bottom_10,pct_age_18_24,,,,,,,5.8,
2021,17019001302,Savoy — Senior-heavy residential area,Savoy,61822.0,Older age profile.,13.02,Census Tract 13.02,,bottom_10,pct_age_18_24,,,,,,,6.0,
2021,17019011002,Champaign — Higher-income residential area,Champaign,61820.0,General tract context note not flagged by the current rule set.,110.02,Census Tract 110.02,,bottom_10,pct_age_18_24,,,,,,,6.0,
2021,17019011001,Champaign — Mixed residential area,Champaign,61820.0,Renter-heavy housing profile.,110.01,Census Tract 110.01,,bottom_10,pct_age_18_24,,,,,,,6.2,
2021,17019005402,Census Tract 54.02 — Senior-heavy residential area,,61802.0,Older age profile.,54.02,Census Tract 54.02,,bottom_10,pct_age_18_24,,,,,,,6.4,
2021,17019010100,Census Tract 101 — Mixed residential area,,61866.0,General tract context note not flagged by the current rule set.,101,Census Tract 101,,bottom_10,pct_age_18_24,,,,,,,6.5,
2021,17019000401,Champaign — Student-dense area,Champaign,61820.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,4.01,Census Tract 4.01,,top_10,pct_age_18_24,,,,,,,96.9,
2021,17019005901,Urbana — Student-dense area,Urbana,61801.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,59.01,Census Tract 59.01,,top_10,pct_age_18_24,,,,,,,93.3,
2021,17019000301,Champaign — Student-dense area,Champaign,61820.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,3.01,Census Tract 3.01,,top_10,pct_age_18_24,,,,,,,88.6,
2021,17019005902,Urbana — Student-dense area,Urbana,61801.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,59.02,Census Tract 59.02,,top_10,pct_age_18_24,,,,,,,87.2,
2021,17019000402,Champaign — Student-dense area,Champaign,61820.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,4.02,Census Tract 4.02,,top_10,pct_age_18_24,,,,,,,87.1,
2021,17019006000,Census Tract 60 — Student-dense area,,61802.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,60,Census Tract 60,,top_10,pct_age_18_24,,,,,,,69.4,
2021,17019000302,Champaign — Student-dense area,Champaign,61820.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,3.02,Census Tract 3.02,,top_10,pct_age_18_24,,,,,,,68.4,
2021,17019011100,Urbana — Student-dense area,Urbana,61801.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,111,Census Tract 111,,top_10,pct_age_18_24,,,,,,,61.2,
2021,17019005300,Urbana — Student-dense area,Urbana,61801.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,53,Census Tract 53,,top_10,pct_age_18_24,,,,,,,51.5,
2021,17019001400,Census Tract 14 — Family-oriented residential area,,61874.0,Higher student concentration; more households with children.,14,Census Tract 14,,top_10,pct_age_18_24,,,,,,,43.0,
2021,17019000401,Champaign — Student-dense area,Champaign,61820.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,4.01,Census Tract 4.01,,bottom_10,pct_family_households,,,,,,,,1.47
2021,17019000301,Champaign — Student-dense area,Champaign,61820.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,3.01,Census Tract 3.01,,bottom_10,pct_family_households,,,,,,,,2.13
2021,17019000402,Champaign — Student-dense area,Champaign,61820.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,4.02,Census Tract 4.02,,bottom_10,pct_family_households,,,,,,,,2.72
2021,17019000302,Champaign — Student-dense area,Champaign,61820.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,3.02,Census Tract 3.02,,bottom_10,pct_family_households,,,,,,,,4.46
2021,17019011100,Urbana — Student-dense area,Urbana,61801.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,111,Census Tract 111,,bottom_10,pct_family_households,,,,,,,,7.04
2021,17019005902,Urbana — Student-dense area,Urbana,61801.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,59.02,Census Tract 59.02,,bottom_10,pct_family_households,,,,,,,,8.06
2021,17019005901,Urbana — Student-dense area,Urbana,61801.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,59.01,Census Tract 59.01,,bottom_10,pct_family_households,,,,,,,,15.74
2021,17019011001,Champaign — Mixed residential area,Champaign,61820.0,Renter-heavy housing profile.,110.01,Census Tract 110.01,,bottom_10,pct_family_households,,,,,,,,19.44
2021,17019005300,Urbana — Student-dense area,Urbana,61801.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,53,Census Tract 53,,bottom_10,pct_family_households,,,,,,,,20.81
2021,17019006000,Census Tract 60 — Student-dense area,,61802.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,60,Census Tract 60,,bottom_10,pct_family_households,,,,,,,,26.22
2021,17019010601,Census Tract 106.01 — Family-oriented residential area,,61853.0,More households with children.,106.01,Census Tract 106.01,,top_10,pct_family_households,,,,,,,,87.43
2021,17019010500,Fisher — Family-oriented residential area,Fisher,61843.0,More households with children; older age profile.,105,Census Tract 105,,top_10,pct_family_households,,,,,,,,84.83
2021,17019001204,Champaign — Family-oriented residential area,Champaign,61822.0,More households with children; older age profile.,12.04,Census Tract 12.04,,top_10,pct_family_households,,,,,,,,76.87
2021,17019010603,Mahomet — Family-oriented residential area,Mahomet,61853.0,More households with children.,106.03,Census Tract 106.03,,top_10,pct_family_households,,,,,,,,76.53
2021,17019010800,Census Tract 108 — Senior-heavy residential area,,61877.0,More households with children; older age profile.,108,Census Tract 108,,top_10,pct_family_households,,,,,,,,73.57
2021,17019010702,Census Tract 107.02 — Family-oriented residential area,,61873.0,More households with children.,107.02,Census Tract 107.02,,top_10,pct_family_households,,,,,,,,71.87
2021,17019010901,Census Tract 109.01 — Family-oriented residential area,,61880.0,More households with children.,109.01,Census Tract 109.01,,top_10,pct_family_households,,,,,,,,71.4
2021,17019010701,St. Joseph — Family-oriented residential area,St. Joseph,61873.0,More households with children.,107.01,Census Tract 107.01,,top_10,pct_family_households,,,,,,,,70.76
2021,17019005702,Census Tract 57.02 — Senior-heavy residential area,,61802.0,Older age profile.,57.02,Census Tract 57.02,,top_10,pct_family_households,,,,,,,,69.35
2021,17019010400,Census Tract 104 — Senior-heavy residential area,,61866.0,Older age profile.,104,Census Tract 104,,top_10,pct_family_households,,,,,,,,68.08
2022,17019000401,Champaign — Student-dense area,Champaign,61820.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,4.01,Census Tract 4.01,3388.0,bottom_10,median_household_income,,,,,,,,
2022,17019000301,Champaign — Student-dense area,Champaign,61820.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,3.01,Census Tract 3.01,5413.0,bottom_10,median_household_income,,,,,,,,
2022,17019005901,Urbana — Student-dense area,Urbana,61801.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,59.01,Census Tract 59.01,6964.0,bottom_10,median_household_income,,,,,,,,
2022,17019000402,Champaign — Student-dense area,Champaign,61820.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,4.02,Census Tract 4.02,8333.0,bottom_10,median_household_income,,,,,,,,
2022,17019000302,Champaign — Student-dense area,Champaign,61820.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,3.02,Census Tract 3.02,11922.0,bottom_10,median_household_income,,,,,,,,
2022,17019005902,Urbana — Student-dense area,Urbana,61801.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,59.02,Census Tract 59.02,14200.0,bottom_10,median_household_income,,,,,,,,
2022,17019005300,Urbana — Student-dense area,Urbana,61801.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,53,Census Tract 53,25759.0,bottom_10,median_household_income,,,,,,,,
2022,17019006000,Census Tract 60 — Student-dense area,,61802.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,60,Census Tract 60,27055.0,bottom_10,median_household_income,,,,,,,,
2022,17019011100,Urbana — Student-dense area,Urbana,61801.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,111,Census Tract 111,27747.0,bottom_10,median_household_income,,,,,,,,
2022,17019000200,Champaign — Higher economic stress area,Champaign,61820.0,Higher poverty rate; more very-low-income households.,2,Census Tract 2,32054.0,bottom_10,median_household_income,,,,,,,,
2022,17019001204,Champaign — Family-oriented residential area,Champaign,61822.0,More households with children; older age profile.,12.04,Census Tract 12.04,135490.0,top_10,median_household_income,,,,,,,,
2022,17019005702,Census Tract 57.02 — Senior-heavy residential area,,61802.0,Older age profile.,57.02,Census Tract 57.02,120481.0,top_10,median_household_income,,,,,,,,
2022,17019010601,Census Tract 106.01 — Family-oriented residential area,,61853.0,More households with children.,106.01,Census Tract 106.01,114125.0,top_10,median_household_income,,,,,,,,
2022,17019010604,Census Tract 106.04 — Senior-heavy residential area,,61822.0,Older age profile.,106.04,Census Tract 106.04,110296.0,top_10,median_household_income,,,,,,,,
2022,17019001302,Savoy — Senior-heavy residential area,Savoy,61822.0,Older age profile.,13.02,Census Tract 13.02,109939.0,top_10,median_household_income,,,,,,,,
2022,17019010603,Mahomet — Family-oriented residential area,Mahomet,61853.0,More households with children.,106.03,Census Tract 106.03,109388.0,top_10,median_household_income,,,,,,,,
2022,17019010500,Fisher — Family-oriented residential area,Fisher,61843.0,More households with children; older age profile.,105,Census Tract 105,106830.0,top_10,median_household_income,,,,,,,,
2022,17019001206,Census Tract 12.06 — Senior-heavy residential area,,61822.0,Older age profile.,12.06,Census Tract 12.06,104545.0,top_10,median_household_income,,,,,,,,
2022,17019010702,Census Tract 107.02 — Family-oriented residential area,,61873.0,More households with children.,107.02,Census Tract 107.02,103008.0,top_10,median_household_income,,,,,,,,
2022,17019010701,St. Joseph — Family-oriented residential area,St. Joseph,61873.0,More households with children.,107.01,Census Tract 107.01,100054.0,top_10,median_household_income,,,,,,,,
2022,17019001203,Champaign — Senior-heavy residential area,Champaign,61821.0,Older age profile.,12.03,Census Tract 12.03,,bottom_10,poverty_rate,1.9,,,,,,,
2022,17019005702,Census Tract 57.02 — Senior-heavy residential area,,61802.0,Older age profile.,57.02,Census Tract 57.02,,bottom_10,poverty_rate,2.0,,,,,,,
2022,17019010601,Census Tract 106.01 — Family-oriented residential area,,61853.0,More households with children.,106.01,Census Tract 106.01,,bottom_10,poverty_rate,2.2,,,,,,,
2022,17019010500,Fisher — Family-oriented residential area,Fisher,61843.0,More households with children; older age profile.,105,Census Tract 105,,bottom_10,poverty_rate,3.1,,,,,,,
2022,17019001204,Champaign — Family-oriented residential area,Champaign,61822.0,More households with children; older age profile.,12.04,Census Tract 12.04,,bottom_10,poverty_rate,4.0,,,,,,,
2022,17019010902,Census Tract 109.02 — Family-oriented residential area,,61872.0,More households with children; older age profile.,109.02,Census Tract 109.02,,bottom_10,poverty_rate,4.5,,,,,,,
2022,17019001206,Census Tract 12.06 — Senior-heavy residential area,,61822.0,Older age profile.,12.06,Census Tract 12.06,,bottom_10,poverty_rate,4.7,,,,,,,
2022,17019001100,Champaign — Senior-heavy residential area,Champaign,61821.0,Older age profile.,11,Census Tract 11,,bottom_10,poverty_rate,4.8,,,,,,,
2022,17019001302,Savoy — Senior-heavy residential area,Savoy,61822.0,Older age profile.,13.02,Census Tract 13.02,,bottom_10,poverty_rate,5.2,,,,,,,
2022,17019010901,Census Tract 109.01 — Family-oriented residential area,,61880.0,More households with children.,109.01,Census Tract 109.01,,bottom_10,poverty_rate,5.4,,,,,,,
2022,17019000401,Champaign — Student-dense area,Champaign,61820.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,4.01,Census Tract 4.01,,top_10,poverty_rate,90.9,,,,,,,
2022,17019000402,Champaign — Student-dense area,Champaign,61820.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,4.02,Census Tract 4.02,,top_10,poverty_rate,87.3,,,,,,,
2022,17019000301,Champaign — Student-dense area,Champaign,61820.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,3.01,Census Tract 3.01,,top_10,poverty_rate,84.2,,,,,,,
2022,17019005901,Urbana — Student-dense area,Urbana,61801.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,59.01,Census Tract 59.01,,top_10,poverty_rate,78.2,,,,,,,
2022,17019000302,Champaign — Student-dense area,Champaign,61820.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,3.02,Census Tract 3.02,,top_10,poverty_rate,63.2,,,,,,,
2022,17019005902,Urbana — Student-dense area,Urbana,61801.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,59.02,Census Tract 59.02,,top_10,poverty_rate,59.5,,,,,,,
2022,17019011100,Urbana — Student-dense area,Urbana,61801.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,111,Census Tract 111,,top_10,poverty_rate,52.9,,,,,,,
2022,17019005300,Urbana — Student-dense area,Urbana,61801.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,53,Census Tract 53,,top_10,poverty_rate,44.3,,,,,,,
2022,17019000200,Champaign — Higher economic stress area,Champaign,61820.0,Higher poverty rate; more very-low-income households.,2,Census Tract 2,,top_10,poverty_rate,40.3,,,,,,,
2022,17019005800,Urbana — Higher economic stress area,Urbana,61801.0,Higher poverty rate; more very-low-income households.,58,Census Tract 58,,top_10,poverty_rate,36.2,,,,,,,
2022,17019005702,Census Tract 57.02 — Senior-heavy residential area,,61802.0,Older age profile.,57.02,Census Tract 57.02,,bottom_10,unemployment_rate,,0.0,,,,,,
2022,17019001302,Savoy — Senior-heavy residential area,Savoy,61822.0,Older age profile.,13.02,Census Tract 13.02,,bottom_10,unemployment_rate,,0.0,,,,,,
2022,17019010601,Census Tract 106.01 — Family-oriented residential area,,61853.0,More households with children.,106.01,Census Tract 106.01,,bottom_10,unemployment_rate,,0.3,,,,,,
2022,17019010701,St. Joseph — Family-oriented residential area,St. Joseph,61873.0,More households with children.,107.01,Census Tract 107.01,,bottom_10,unemployment_rate,,0.7,,,,,,
2022,17019011002,Champaign — Higher-income residential area,Champaign,61820.0,General tract context note not flagged by the current rule set.,110.02,Census Tract 110.02,,bottom_10,unemployment_rate,,0.8,,,,,,
2022,17019010100,Census Tract 101 — Mixed residential area,,61866.0,General tract context note not flagged by the current rule set.,101,Census Tract 101,,bottom_10,unemployment_rate,,1.1,,,,,,
2022,17019010901,Census Tract 109.01 — Family-oriented residential area,,61880.0,More households with children.,109.01,Census Tract 109.01,,bottom_10,unemployment_rate,,1.1,,,,,,
2022,17019010604,Census Tract 106.04 — Senior-heavy residential area,,61822.0,Older age profile.,106.04,Census Tract 106.04,,bottom_10,unemployment_rate,,1.2,,,,,,
2022,17019001100,Champaign — Senior-heavy residential area,Champaign,61821.0,Older age profile.,11,Census Tract 11,,bottom_10,unemployment_rate,,1.3,,,,,,
2022,17019001206,Census Tract 12.06 — Senior-heavy residential area,,61822.0,Older age profile.,12.06,Census Tract 12.06,,bottom_10,unemployment_rate,,1.4,,,,,,
2022,17019010902,Census Tract 109.02 — Family-oriented residential area,,61872.0,More households with children; older age profile.,109.02,Census Tract 109.02,,top_10,unemployment_rate,,12.8,,,,,,
2022,17019000700,Champaign — Mixed residential area,Champaign,61820.0,General tract context note not flagged by the current rule set.,7,Census Tract 7,,top_10,unemployment_rate,,12.0,,,,,,
2022,17019010300,Rantoul — Family-oriented residential area,Rantoul,61866.0,Renter-heavy housing profile; higher poverty rate; more households with children.,103,Census Tract 103,,top_10,unemployment_rate,,11.0,,,,,,
2022,17019005701,Urbana — Senior-heavy residential area,Urbana,61801.0,Older age profile.,57.01,Census Tract 57.01,,top_10,unemployment_rate,,10.9,,,,,,
2022,17019000301,Champaign — Student-dense area,Champaign,61820.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,3.01,Census Tract 3.01,,top_10,unemployment_rate,,10.7,,,,,,
2022,17019000200,Champaign — Higher economic stress area,Champaign,61820.0,Higher poverty rate; more very-low-income households.,2,Census Tract 2,,top_10,unemployment_rate,,9.7,,,,,,
2022,17019010702,Census Tract 107.02 — Family-oriented residential area,,61873.0,More households with children.,107.02,Census Tract 107.02,,top_10,unemployment_rate,,9.5,,,,,,
2022,17019005401,Census Tract 54.01 — Mixed residential area,,61802.0,Renter-heavy housing profile; more very-low-income households.,54.01,Census Tract 54.01,,top_10,unemployment_rate,,9.2,,,,,,
2022,17019005402,Census Tract 54.02 — Senior-heavy residential area,,61802.0,Older age profile.,54.02,Census Tract 54.02,,top_10,unemployment_rate,,8.6,,,,,,
2022,17019000901,Champaign — Family-oriented residential area,Champaign,61821.0,More very-low-income households; more households with children.,9.01,Census Tract 9.01,,top_10,unemployment_rate,,8.5,,,,,,
2022,17019010500,Fisher — Family-oriented residential area,Fisher,61843.0,More households with children; older age profile.,105,Census Tract 105,,bottom_10,pct_rent_burden_30_plus,,,12.63,,,,,
2022,17019001203,Champaign — Senior-heavy residential area,Champaign,61821.0,Older age profile.,12.03,Census Tract 12.03,,bottom_10,pct_rent_burden_30_plus,,,14.58,,,,,
2022,17019005402,Census Tract 54.02 — Senior-heavy residential area,,61802.0,Older age profile.,54.02,Census Tract 54.02,,bottom_10,pct_rent_burden_30_plus,,,18.07,,,,,
2022,17019000902,Census Tract 9.02 — Family-oriented residential area,,61822.0,More households with children.,9.02,Census Tract 9.02,,bottom_10,pct_rent_burden_30_plus,,,21.99,,,,,
2022,17019000700,Champaign — Mixed residential area,Champaign,61820.0,General tract context note not flagged by the current rule set.,7,Census Tract 7,,bottom_10,pct_rent_burden_30_plus,,,23.91,,,,,
2022,17019010604,Census Tract 106.04 — Senior-heavy residential area,,61822.0,Older age profile.,106.04,Census Tract 106.04,,bottom_10,pct_rent_burden_30_plus,,,25.34,,,,,
2022,17019011001,Champaign — Mixed residential area,Champaign,61820.0,Renter-heavy housing profile.,110.01,Census Tract 110.01,,bottom_10,pct_rent_burden_30_plus,,,28.15,,,,,
2022,17019010701,St. Joseph — Family-oriented residential area,St. Joseph,61873.0,More households with children.,107.01,Census Tract 107.01,,bottom_10,pct_rent_burden_30_plus,,,28.64,,,,,
2022,17019010400,Census Tract 104 — Senior-heavy residential area,,61866.0,Older age profile.,104,Census Tract 104,,bottom_10,pct_rent_burden_30_plus,,,29.22,,,,,
2022,17019000800,Champaign — Mixed residential area,Champaign,61822.0,Renter-heavy housing profile.,8,Census Tract 8,,bottom_10,pct_rent_burden_30_plus,,,30.66,,,,,
2022,17019011100,Urbana — Student-dense area,Urbana,61801.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,111,Census Tract 111,,top_10,pct_rent_burden_30_plus,,,64.68,,,,,
2022,17019000401,Champaign — Student-dense area,Champaign,61820.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,4.01,Census Tract 4.01,,top_10,pct_rent_burden_30_plus,,,64.12,,,,,
2022,17019010901,Census Tract 109.01 — Family-oriented residential area,,61880.0,More households with children.,109.01,Census Tract 109.01,,top_10,pct_rent_burden_30_plus,,,62.87,,,,,
2022,17019005902,Urbana — Student-dense area,Urbana,61801.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,59.02,Census Tract 59.02,,top_10,pct_rent_burden_30_plus,,,61.49,,,,,
2022,17019005901,Urbana — Student-dense area,Urbana,61801.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,59.01,Census Tract 59.01,,top_10,pct_rent_burden_30_plus,,,60.88,,,,,
2022,17019000302,Champaign — Student-dense area,Champaign,61820.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,3.02,Census Tract 3.02,,top_10,pct_rent_burden_30_plus,,,60.58,,,,,
2022,17019010300,Rantoul — Family-oriented residential area,Rantoul,61866.0,Renter-heavy housing profile; higher poverty rate; more households with children.,103,Census Tract 103,,top_10,pct_rent_burden_30_plus,,,60.1,,,,,
2022,17019000301,Champaign — Student-dense area,Champaign,61820.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,3.01,Census Tract 3.01,,top_10,pct_rent_burden_30_plus,,,59.99,,,,,
2022,17019001302,Savoy — Senior-heavy residential area,Savoy,61822.0,Older age profile.,13.02,Census Tract 13.02,,top_10,pct_rent_burden_30_plus,,,59.5,,,,,
2022,17019000402,Champaign — Student-dense area,Champaign,61820.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,4.02,Census Tract 4.02,,top_10,pct_rent_burden_30_plus,,,59.34,,,,,
2022,17019001203,Champaign — Senior-heavy residential area,Champaign,61821.0,Older age profile.,12.03,Census Tract 12.03,,bottom_10,pct_rent_burden_50_plus,,,,0.0,,,,
2022,17019005402,Census Tract 54.02 — Senior-heavy residential area,,61802.0,Older age profile.,54.02,Census Tract 54.02,,bottom_10,pct_rent_burden_50_plus,,,,2.26,,,,
2022,17019010500,Fisher — Family-oriented residential area,Fisher,61843.0,More households with children; older age profile.,105,Census Tract 105,,bottom_10,pct_rent_burden_50_plus,,,,4.21,,,,
2022,17019010701,St. Joseph — Family-oriented residential area,St. Joseph,61873.0,More households with children.,107.01,Census Tract 107.01,,bottom_10,pct_rent_burden_50_plus,,,,6.1,,,,
2022,17019011002,Champaign — Higher-income residential area,Champaign,61820.0,General tract context note not flagged by the current rule set.,110.02,Census Tract 110.02,,bottom_10,pct_rent_burden_50_plus,,,,6.21,,,,
2022,17019001301,Champaign — Senior-heavy residential area,Champaign,61821.0,Older age profile.,13.01,Census Tract 13.01,,bottom_10,pct_rent_burden_50_plus,,,,7.32,,,,
2022,17019001206,Census Tract 12.06 — Senior-heavy residential area,,61822.0,Older age profile.,12.06,Census Tract 12.06,,bottom_10,pct_rent_burden_50_plus,,,,7.86,,,,
2022,17019010902,Census Tract 109.02 — Family-oriented residential area,,61872.0,More households with children; older age profile.,109.02,Census Tract 109.02,,bottom_10,pct_rent_burden_50_plus,,,,9.17,,,,
2022,17019010400,Census Tract 104 — Senior-heavy residential area,,61866.0,Older age profile.,104,Census Tract 104,,bottom_10,pct_rent_burden_50_plus,,,,10.39,,,,
2022,17019000902,Census Tract 9.02 — Family-oriented residential area,,61822.0,More households with children.,9.02,Census Tract 9.02,,bottom_10,pct_rent_burden_50_plus,,,,11.16,,,,
2022,17019005901,Urbana — Student-dense area,Urbana,61801.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,59.01,Census Tract 59.01,,top_10,pct_rent_burden_50_plus,,,,58.81,,,,
2022,17019000401,Champaign — Student-dense area,Champaign,61820.0,Higher student concentration; renter-heavy housing profile; higher poverty rate; more very-low-income households.,4.01,Census Tract 4.01,,top_10,pct_rent_burden_50_plus,,,,56.1,,,,
