year,tract_geoid,source_table,metric_group,metric_name,metric_kind,metric_value,geo_id,name,statefp,countyfp,tractce,created_at,tract_number,tract_name_canonical,tract_name_latest,county_name,state_name,year_count,is_stable_all_4_years,year_label,acs_dataset,acs_period
2019,17019000200,B03002,race_ethnicity,b03002_020e,derived,0.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,B03002,race_ethnicity,b03002_020m,derived,11.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,B03002,race_ethnicity,b03002_021e,derived,0.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,B03002,race_ethnicity,b03002_021m,derived,11.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_001e,derived,1871.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_001m,derived,318.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_002e,derived,172.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_002m,derived,81.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_003e,derived,121.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_003m,derived,68.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_004e,derived,164.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_004m,derived,77.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_005e,derived,97.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_005m,derived,77.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_006e,derived,288.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_006m,derived,124.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_007e,derived,213.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_007m,derived,105.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_008e,derived,108.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_008m,derived,45.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_009e,derived,102.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_009m,derived,63.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_010e,derived,77.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_010m,derived,51.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_011e,derived,110.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_011m,derived,67.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_012e,derived,76.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_012m,derived,53.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_013e,derived,38.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
