year,tract_geoid,source_table,metric_group,metric_name,metric_kind,metric_value,geo_id,name,statefp,countyfp,tractce
2019,17019000200,S0101,age,s0101_c03_005m,derived,19.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_006e,derived,161.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_006m,derived,82.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_007e,derived,69.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_007m,derived,58.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_008e,derived,34.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_008m,derived,24.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_009e,derived,46.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_009m,derived,32.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_010e,derived,46.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_010m,derived,40.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_011e,derived,51.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_011m,derived,38.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_012e,derived,43.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_012m,derived,39.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_013e,derived,32.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_013m,derived,27.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_014e,derived,65.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_014m,derived,47.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_015e,derived,0.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_015m,derived,11.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_016e,derived,14.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_016m,derived,14.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_017e,derived,29.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_017m,derived,29.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_018e,derived,0.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_018m,derived,11.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_019e,derived,21.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_019m,derived,25.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_020e,derived,150.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_020m,derived,81.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_021e,derived,8.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_021m,derived,13.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_022e,derived,315.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_022m,derived,129.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_023e,derived,172.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_023m,derived,83.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_024e,derived,375.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_024m,derived,135.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_025e,derived,630.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_025m,derived,158.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_026e,derived,622.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_026m,derived,154.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_027e,derived,584.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_027m,derived,146.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_028e,derived,129.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_028m,derived,58.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_029e,derived,102.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_029m,derived,57.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_030e,derived,64.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_030m,derived,41.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_031e,derived,50.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_031m,derived,40.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_032e,derived,24.2,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c03_032m,derived,3.8,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_002e,derived,16.8,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_002m,derived,7.1,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_003e,derived,6.7,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_003m,derived,3.8,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_004e,derived,9.3,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_004m,derived,7.1,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_005e,derived,2.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_005m,derived,2.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_006e,derived,17.2,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_006m,derived,7.6,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_007e,derived,7.4,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_007m,derived,5.7,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_008e,derived,3.6,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_008m,derived,2.6,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_009e,derived,4.9,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_009m,derived,3.2,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_010e,derived,4.9,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_010m,derived,4.3,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_011e,derived,5.4,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_011m,derived,4.1,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_012e,derived,4.6,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_012m,derived,4.2,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_013e,derived,3.4,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_013m,derived,2.6,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_014e,derived,6.9,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_014m,derived,5.1,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_015e,derived,0.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_015m,derived,3.1,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_016e,derived,1.5,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_016m,derived,1.5,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_017e,derived,3.1,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_017m,derived,3.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_018e,derived,0.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_018m,derived,3.1,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_019e,derived,2.2,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_019m,derived,2.6,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_020e,derived,16.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_020m,derived,6.9,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_021e,derived,0.9,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_021m,derived,1.4,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_022e,derived,33.6,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_022m,derived,10.1,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_023e,derived,18.4,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_023m,derived,7.5,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_024e,derived,40.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_024m,derived,10.7,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_025e,derived,67.2,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_025m,derived,10.6,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_026e,derived,66.4,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_026m,derived,10.1,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_027e,derived,62.3,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_027m,derived,10.2,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_028e,derived,13.8,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_028m,derived,6.1,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_029e,derived,10.9,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_029m,derived,6.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_030e,derived,6.8,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_030m,derived,4.1,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_031e,derived,5.3,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c04_031m,derived,4.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_001e,derived,934.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_001m,derived,204.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_002e,derived,15.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_002m,derived,15.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_003e,derived,58.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_003m,derived,42.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_004e,derived,77.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_004m,derived,51.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_005e,derived,78.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_005m,derived,75.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_006e,derived,127.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_006m,derived,81.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_007e,derived,144.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_007m,derived,75.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_008e,derived,74.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_008m,derived,42.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_009e,derived,56.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_009m,derived,58.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_010e,derived,31.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_010m,derived,27.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_011e,derived,59.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_011m,derived,45.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_012e,derived,33.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_012m,derived,32.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_013e,derived,6.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_013m,derived,9.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_014e,derived,40.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_014m,derived,32.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_015e,derived,37.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_015m,derived,36.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_016e,derived,12.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_016m,derived,16.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_017e,derived,64.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_017m,derived,37.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_018e,derived,4.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_018m,derived,10.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_019e,derived,19.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_019m,derived,17.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_020e,derived,135.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_020m,derived,66.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_021e,derived,52.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_021m,derived,46.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_022e,derived,202.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_022m,derived,94.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_023e,derived,153.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_023m,derived,91.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_024e,derived,510.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_024m,derived,148.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_025e,derived,784.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_025m,derived,171.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_026e,derived,732.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_026m,derived,145.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_027e,derived,654.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_027m,derived,140.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_028e,derived,176.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_028m,derived,57.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_029e,derived,166.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_029m,derived,54.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_030e,derived,136.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_030m,derived,51.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_031e,derived,87.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_031m,derived,36.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_032e,derived,29.2,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c05_032m,derived,3.7,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c06_002e,derived,1.6,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c06_002m,derived,1.5,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c06_003e,derived,6.2,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c06_003m,derived,3.8,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c06_004e,derived,8.2,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c06_004m,derived,5.3,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c06_005e,derived,8.4,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c06_005m,derived,7.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c06_006e,derived,13.6,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c06_006m,derived,8.1,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c06_007e,derived,15.4,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c06_007m,derived,7.7,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c06_008e,derived,7.9,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c06_008m,derived,4.6,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c06_009e,derived,6.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c06_009m,derived,6.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c06_010e,derived,3.3,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c06_010m,derived,2.5,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c06_011e,derived,6.3,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c06_011m,derived,4.7,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c06_012e,derived,3.5,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c06_012m,derived,3.4,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c06_013e,derived,0.6,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c06_013m,derived,0.9,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c06_014e,derived,4.3,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c06_014m,derived,3.6,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c06_015e,derived,4.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c06_015m,derived,3.5,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
2019,17019000200,S0101,age,s0101_c06_016e,derived,1.3,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200
