year,table_code,table_family,source_type,geo_id,name,tract_geoid,statefp,countyfp,tractce,GEO_ID,NAME,S1601_C01_001E,S1601_C01_001M,S1601_C01_002E,S1601_C01_002M,S1601_C01_003E,S1601_C01_003M,S1601_C01_004E,S1601_C01_004M,S1601_C01_005E,S1601_C01_005M,S1601_C01_006E,S1601_C01_006M,S1601_C01_007E,S1601_C01_007M,S1601_C01_008E,S1601_C01_008M,S1601_C01_009E,S1601_C01_009M,S1601_C01_010E,S1601_C01_010M,S1601_C01_011E,S1601_C01_011M,S1601_C01_012E,S1601_C01_012M,S1601_C01_013E,S1601_C01_013M,S1601_C01_014E,S1601_C01_014M,S1601_C01_015E,S1601_C01_015M,S1601_C01_016E,S1601_C01_016M,S1601_C01_017E,S1601_C01_017M,S1601_C01_018E,S1601_C01_018M,S1601_C01_019E,S1601_C01_019M,S1601_C01_020E,S1601_C01_020M,S1601_C01_021E,S1601_C01_021M,S1601_C01_022E,S1601_C01_022M,S1601_C01_023E,S1601_C01_023M,S1601_C01_024E,S1601_C01_024M,S1601_C02_001E,S1601_C02_001M,S1601_C02_002E,S1601_C02_002M,S1601_C02_003E,S1601_C02_003M,S1601_C02_004E,S1601_C02_004M,S1601_C02_005E,S1601_C02_005M,S1601_C02_006E,S1601_C02_006M,S1601_C02_007E,S1601_C02_007M,S1601_C02_008E,S1601_C02_008M,S1601_C02_009E,S1601_C02_009M,S1601_C02_010E,S1601_C02_010M,S1601_C02_011E,S1601_C02_011M,S1601_C02_012E,S1601_C02_012M,S1601_C02_013E,S1601_C02_013M,S1601_C02_014E,S1601_C02_014M,S1601_C02_015E,S1601_C02_015M,S1601_C02_016E,S1601_C02_016M,S1601_C02_017E,S1601_C02_017M,S1601_C02_018E,S1601_C02_018M,S1601_C02_019E,S1601_C02_019M,S1601_C02_020E,S1601_C02_020M,S1601_C02_021E,S1601_C02_021M,S1601_C02_022E,S1601_C02_022M,S1601_C02_023E,S1601_C02_023M,S1601_C02_024E,S1601_C02_024M,S1601_C03_001E,S1601_C03_001M,S1601_C03_002E,S1601_C03_002M,S1601_C03_003E,S1601_C03_003M,S1601_C03_004E,S1601_C03_004M,S1601_C03_005E,S1601_C03_005M,S1601_C03_006E,S1601_C03_006M,S1601_C03_007E,S1601_C03_007M,S1601_C03_008E,S1601_C03_008M,S1601_C03_009E,S1601_C03_009M,S1601_C03_010E,S1601_C03_010M,S1601_C03_011E,S1601_C03_011M,S1601_C03_012E,S1601_C03_012M,S1601_C03_013E,S1601_C03_013M,S1601_C03_014E,S1601_C03_014M,S1601_C03_015E,S1601_C03_015M,S1601_C03_016E,S1601_C03_016M,S1601_C03_017E,S1601_C03_017M,S1601_C03_018E,S1601_C03_018M,S1601_C03_019E,S1601_C03_019M,S1601_C03_020E,S1601_C03_020M,S1601_C03_021E,S1601_C03_021M,S1601_C03_022E,S1601_C03_022M,S1601_C03_023E,S1601_C03_023M,S1601_C03_024E,S1601_C03_024M,S1601_C04_001E,S1601_C04_001M,S1601_C04_002E,S1601_C04_002M,S1601_C04_003E,S1601_C04_003M,S1601_C04_004E,S1601_C04_004M,S1601_C04_005E,S1601_C04_005M,S1601_C04_006E,S1601_C04_006M,S1601_C04_007E,S1601_C04_007M,S1601_C04_008E,S1601_C04_008M,S1601_C04_009E,S1601_C04_009M,S1601_C04_010E,S1601_C04_010M,S1601_C04_011E,S1601_C04_011M,S1601_C04_012E,S1601_C04_012M,S1601_C04_013E,S1601_C04_013M,S1601_C04_014E,S1601_C04_014M,S1601_C04_015E,S1601_C04_015M,S1601_C04_016E,S1601_C04_016M,S1601_C04_017E,S1601_C04_017M,S1601_C04_018E,S1601_C04_018M,S1601_C04_019E,S1601_C04_019M,S1601_C04_020E,S1601_C04_020M,S1601_C04_021E,S1601_C04_021M,S1601_C04_022E,S1601_C04_022M,S1601_C04_023E,S1601_C04_023M,S1601_C04_024E,S1601_C04_024M,S1601_C05_001E,S1601_C05_001M,S1601_C05_002E,S1601_C05_002M,S1601_C05_003E,S1601_C05_003M,S1601_C05_004E,S1601_C05_004M,S1601_C05_005E,S1601_C05_005M,S1601_C05_006E,S1601_C05_006M,S1601_C05_007E,S1601_C05_007M,S1601_C05_008E,S1601_C05_008M,S1601_C05_009E,S1601_C05_009M,S1601_C05_010E,S1601_C05_010M,S1601_C05_011E,S1601_C05_011M,S1601_C05_012E,S1601_C05_012M,S1601_C05_013E,S1601_C05_013M,S1601_C05_014E,S1601_C05_014M,S1601_C05_015E,S1601_C05_015M,S1601_C05_016E,S1601_C05_016M,S1601_C05_017E,S1601_C05_017M,S1601_C05_018E,S1601_C05_018M,S1601_C05_019E,S1601_C05_019M,S1601_C05_020E,S1601_C05_020M,S1601_C05_021E,S1601_C05_021M,S1601_C05_022E,S1601_C05_022M,S1601_C05_023E,S1601_C05_023M,S1601_C05_024E,S1601_C05_024M,S1601_C06_001E,S1601_C06_001M,S1601_C06_002E,S1601_C06_002M,S1601_C06_003E,S1601_C06_003M,S1601_C06_004E,S1601_C06_004M,S1601_C06_005E,S1601_C06_005M,S1601_C06_006E,S1601_C06_006M,S1601_C06_007E,S1601_C06_007M,S1601_C06_008E,S1601_C06_008M,S1601_C06_009E,S1601_C06_009M,S1601_C06_010E,S1601_C06_010M,S1601_C06_011E,S1601_C06_011M,S1601_C06_012E,S1601_C06_012M,S1601_C06_013E,S1601_C06_013M,S1601_C06_014E,S1601_C06_014M,S1601_C06_015E,S1601_C06_015M,S1601_C06_016E,S1601_C06_016M,S1601_C06_017E,S1601_C06_017M,S1601_C06_018E,S1601_C06_018M,S1601_C06_019E,S1601_C06_019M,S1601_C06_020E,S1601_C06_020M,S1601_C06_021E,S1601_C06_021M,S1601_C06_022E,S1601_C06_022M,S1601_C06_023E,S1601_C06_023M,S1601_C06_024E,S1601_C06_024M,Unnamed:_290
2019,S1601,Subject Table,ST,1400000US17019005402,"Census Tract 54.02, Champaign County, Illinois",17019005402,17,019,005402,1400000US17019005402,"Census Tract 54.02, Champaign County, Illinois",3375,326,2661,309,714,266,472,200,196,124,227,101,49,85,93,83,0,11,63,67,30,48,149,148,36,57,67,76,46,71,0,11,0,11,0,11,0,11,2612,288,2367,274,245,201,135,162,110,85,(X),(X),78.8,7.1,21.2,7.1,14.0,5.5,5.8,3.6,6.7,2.8,1.5,2.5,2.8,2.5,0.0,0.9,1.9,2.0,0.9,1.4,4.4,4.2,1.1,1.7,2.0,2.2,1.4,2.1,0.0,0.9,0.0,0.9,0.0,0.9,0.0,0.9,(X),(X),90.6,7.3,9.4,7.3,5.2,5.9,4.2,3.2,2996,321,(X),(X),335,163,172,139,115,136,57,64,0,11,82,81,0,11,52,63,30,48,81,94,18,29,17,27,46,71,0,11,0,11,0,11,0,11,2503,267,(X),(X),136,101,37,57,99,83,88.8,6.5,(X),(X),46.9,21.2,36.4,30.2,58.7,56.4,25.1,24.3,0.0,40.7,88.2,24.5,-,**,82.5,35.2,100.0,52.0,54.4,31.2,50.0,5.0,25.4,29.8,100.0,42.0,-,**,-,**,-,**,-,**,95.8,5.8,(X),(X),55.5,39.6,27.4,55.4,90.0,20.1,379,233,(X),(X),379,233,300,214,81,108,170,89,49,85,11,19,0,11,11,19,0,11,68,77,18,29,50,60,0,11,0,11,0,11,0,11,0,11,109,156,(X),(X),109,156,98,157,11,19,11.2,6.5,(X),(X),53.1,21.2,63.6,30.2,41.3,56.4,74.9,24.3,100.0,40.7,11.8,24.5,-,**,17.5,35.2,0.0,52.0,45.6,31.2,50.0,5.0,74.6,29.8,0.0,42.0,-,**,-,**,-,**,-,**,4.2,5.8,(X),(X),44.5,39.6,72.6,55.4,10.0,20.1,
2019,S1601,Subject Table,ST,1400000US17019005500,"Census Tract 55, Champaign County, Illinois",17019005500,17,019,005500,1400000US17019005500,"Census Tract 55, Champaign County, Illinois",4656,447,4167,464,489,181,336,145,75,80,237,114,24,31,106,86,0,11,106,86,0,11,47,75,0,11,47,75,0,11,0,11,0,11,0,11,0,11,3900,390,3612,394,288,121,224,99,64,75,(X),(X),89.5,3.9,10.5,3.9,7.2,3.1,1.6,1.7,5.1,2.4,0.5,0.7,2.3,1.8,0.0,0.6,2.3,1.8,0.0,0.6,1.0,1.6,0.0,0.6,1.0,1.6,0.0,0.6,0.0,0.6,0.0,0.6,0.0,0.6,0.0,0.6,(X),(X),92.6,3.1,7.4,3.1,5.7,2.6,1.6,1.9,4571,441,(X),(X),404,137,293,127,75,80,201,92,17,27,90,79,0,11,90,79,0,11,21,34,0,11,21,34,0,11,0,11,0,11,0,11,0,11,3856,392,(X),(X),244,102,192,92,52,58,98.2,1.6,(X),(X),82.6,12.1,87.2,12.6,100.0,31.7,84.8,16.5,70.8,65.2,84.9,25.2,-,**,84.9,25.2,-,**,44.7,9.5,-,**,44.7,9.5,-,**,-,**,-,**,-,**,-,**,98.9,1.2,(X),(X),84.7,13.8,85.7,17.0,81.3,17.1,85,77,(X),(X),85,77,43,48,0,11,36,47,7,15,16,27,0,11,16,27,0,11,26,42,0,11,26,42,0,11,0,11,0,11,0,11,0,11,44,47,(X),(X),44,47,32,40,12,20,1.8,1.6,(X),(X),17.4,12.1,12.8,12.6,0.0,31.7,15.2,16.5,29.2,65.2,15.1,25.2,-,**,15.1,25.2,-,**,55.3,9.5,-,**,55.3,9.5,-,**,-,**,-,**,-,**,-,**,1.1,1.2,(X),(X),15.3,13.8,14.3,17.0,18.8,17.1,
2019,S1601,Subject Table,ST,1400000US17019005600,"Census Tract 56, Champaign County, Illinois",17019005600,17,019,005600,1400000US17019005600,"Census Tract 56, Champaign County, Illinois",6517,461,5577,554,940,320,506,261,85,70,421,222,0,16,142,169,12,67,130,117,0,16,292,193,30,47,262,166,0,16,0,16,0,16,0,16,0,16,4909,372,4441,428,468,224,353,220,115,87,(X),(X),85.6,5.0,14.4,5.0,7.8,4.1,1.3,1.1,6.5,3.5,0.0,0.5,2.2,2.6,0.2,1.0,2.0,1.8,0.0,0.5,4.5,3.0,0.5,0.7,4.0,2.6,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,(X),(X),90.5,4.6,9.5,4.6,7.2,4.5,2.3,1.8,6104,489,(X),(X),527,191,304,158,56,69,248,124,0,16,91,78,0,16,91,78,0,16,132,110,30,47,102,79,0,16,0,16,0,16,0,16,0,16,4706,399,(X),(X),265,145,180,134,85,69,93.7,3.4,(X),(X),56.1,14.3,60.1,18.7,65.9,54.1,58.9,20.6,-,**,64.1,64.1,0.0,82.3,70.0,52.0,-,**,45.2,23.2,100.0,52.0,38.9,22.4,-,**,-,**,-,**,-,**,-,**,95.9,3.2,(X),(X),56.6,22.2,51.0,24.6,73.9,35.7,413,220,(X),(X),413,220,202,159,29,46,173,145,0,16,51,135,12,67,39,75,0,16,160,123,0,16,160,123,0,16,0,16,0,16,0,16,0,16,203,155,(X),(X),203,155,173,145,30,47,6.3,3.4,(X),(X),43.9,14.3,39.9,18.7,34.1,54.1,41.1,20.6,-,**,35.9,64.1,100.0,82.2,30.0,52.0,-,**,54.8,23.2,0.0,52.0,61.1,22.4,-,**,-,**,-,**,-,**,-,**,4.1,3.2,(X),(X),43.4,22.2,49.0,24.6,26.1,35.7,
2019,S1601,Subject Table,ST,1400000US17019005701,"Census Tract 57.01, Champaign County, Illinois",17019005701,17,019,005701,1400000US17019005701,"Census Tract 57.01, Champaign County, Illinois",4593,458,3739,463,854,298,231,158,105,106,126,71,0,16,296,177,28,50,157,124,111,102,262,153,21,32,241,144,0,16,65,77,0,16,65,77,0,16,3573,437,3342,430,231,100,100,69,131,71,(X),(X),81.4,6.2,18.6,6.2,5.0,3.4,2.3,2.3,2.7,1.5,0.0,0.6,6.4,3.7,0.6,1.1,3.4,2.7,2.4,2.2,5.7,3.3,0.5,0.7,5.2,3.1,0.0,0.6,1.4,1.7,0.0,0.6,1.4,1.7,0.0,0.6,(X),(X),93.5,2.8,6.5,2.8,2.8,1.9,3.7,2.0,4227,461,(X),(X),488,205,123,85,35,43,88,59,0,16,206,138,28,50,82,63,96,100,159,113,0,16,159,113,0,16,0,16,0,16,0,16,0,16,3520,436,(X),(X),178,92,62,56,116,75,92.0,5.1,(X),(X),57.1,20.9,53.2,36.3,33.3,48.5,69.8,25.7,-,**,69.6,29.5,100.0,53.8,52.2,40.7,86.5,24.4,60.7,29.1,0.0,62.2,66.0,28.4,-,**,0.0,34.9,-,**,0.0,34.9,-,**,98.5,1.3,(X),(X),77.1,18.4,62.0,32.3,88.5,18.0,366,238,(X),(X),366,238,108,132,70,95,38,40,0,16,90,101,0,16,75,96,15,22,103,100,21,32,82,85,0,16,65,77,0,16,65,77,0,16,53,46,(X),(X),53,46,38,40,15,22,8.0,5.1,(X),(X),42.9,20.9,46.8,36.3,66.7,48.5,30.2,25.7,-,**,30.4,29.5,0.0,53.8,47.8,40.7,13.5,24.4,39.3,29.1,100.0,62.2,34.0,28.4,-,**,100.0,34.9,-,**,100.0,34.9,-,**,1.5,1.3,(X),(X),22.9,18.4,38.0,32.3,11.5,18.0,
2019,S1601,Subject Table,ST,1400000US17019005702,"Census Tract 57.02, Champaign County, Illinois",17019005702,17,019,005702,1400000US17019005702,"Census Tract 57.02, Champaign County, Illinois",3445,271,2647,239,798,245,46,58,7,12,39,54,0,11,132,93,9,13,82,60,41,44,583,230,20,33,516,209,47,77,37,38,13,18,24,37,0,11,2639,237,2394,229,245,126,39,54,206,106,(X),(X),76.8,6.3,23.2,6.3,1.3,1.7,0.2,0.3,1.1,1.6,0.0,0.9,3.8,2.7,0.3,0.4,2.4,1.8,1.2,1.3,16.9,6.0,0.6,0.9,15.0,5.5,1.4,2.2,1.1,1.1,0.4,0.5,0.7,1.1,0.0,0.9,(X),(X),90.7,4.5,9.3,4.5,1.5,2.0,7.8,3.8,3106,295,(X),(X),459,218,46,58,7,12,39,54,0,11,100,79,9,13,50,40,41,44,276,187,20,33,256,182,0,11,37,38,13,18,24,37,0,11,2581,228,(X),(X),187,102,39,54,148,86,90.2,5.2,(X),(X),57.5,19.7,100.0,42.0,100.0,100.0,100.0,45.6,-,**,75.8,30.5,100.0,95.0,61.0,42.2,100.0,44.5,47.3,25.9,100.0,63.7,49.6,27.9,0.0,41.6,100.0,46.8,100.0,79.0,100.0,58.2,-,**,97.8,3.0,(X),(X),76.3,27.4,100.0,45.6,71.8,32.3,339,183,(X),(X),339,183,0,11,0,11,0,11,0,11,32,45,0,11,32,45,0,11,307,191,0,11,260,168,47,77,0,11,0,11,0,11,0,11,58,80,(X),(X),58,80,0,11,58,80,9.8,5.2,(X),(X),42.5,19.7,0.0,42.0,0.0,100.0,0.0,45.6,-,**,24.2,30.5,0.0,95.0,39.0,42.2,0.0,44.5,52.7,25.9,0.0,63.7,50.4,27.9,100.0,41.6,0.0,46.8,0.0,79.0,0.0,58.2,-,**,2.2,3.0,(X),(X),23.7,27.4,0.0,45.6,28.2,32.3,
2019,S1601,Subject Table,ST,1400000US17019005800,"Census Tract 58, Champaign County, Illinois",17019005800,17,019,005800,1400000US17019005800,"Census Tract 58, Champaign County, Illinois",3737,351,2731,346,1006,288,220,104,56,67,164,68,0,11,315,131,0,11,300,131,15,17,427,211,18,19,290,149,119,111,44,47,0,11,44,47,0,11,2864,291,2322,301,542,224,108,61,434,201,(X),(X),73.1,7.0,26.9,7.0,5.9,2.7,1.5,1.8,4.4,1.8,0.0,0.8,8.4,3.6,0.0,0.8,8.0,3.6,0.4,0.4,11.4,5.2,0.5,0.5,7.8,3.8,3.2,2.8,1.2,1.3,0.0,0.8,1.2,1.3,0.0,0.8,(X),(X),81.1,7.4,18.9,7.4,3.8,2.1,15.2,6.7,3499,313,(X),(X),768,250,187,86,23,39,164,68,0,11,263,111,0,11,248,111,15,17,274,174,9,13,190,123,75,93,44,47,0,11,44,47,0,11,2837,290,(X),(X),515,220,108,61,407,197,93.6,3.4,(X),(X),76.3,12.2,85.0,21.7,41.1,58.9,100.0,16.6,-,**,83.5,13.8,-,**,82.7,14.4,100.0,73.6,64.2,24.1,50.0,50.0,65.5,19.1,63.0,52.5,100.0,43.0,-,**,100.0,43.0,-,**,99.1,0.9,(X),(X),95.0,4.7,100.0,23.9,93.8,5.8,238,136,(X),(X),238,136,33,55,33,55,0,11,0,11,52,51,0,11,52,51,0,11,153,115,9,14,100,62,44,70,0,11,0,11,0,11,0,11,27,25,(X),(X),27,25,0,11,27,25,6.4,3.4,(X),(X),23.7,12.2,15.0,21.7,58.9,58.9,0.0,16.6,-,**,16.5,13.8,-,**,17.3,14.4,0.0,73.6,35.8,24.1,50.0,50.0,34.5,19.1,37.0,52.5,0.0,43.0,-,**,0.0,43.0,-,**,0.9,0.9,(X),(X),5.0,4.7,0.0,23.9,6.2,5.8,
2019,S1601,Subject Table,ST,1400000US17019005900,"Census Tract 59, Champaign County, Illinois",17019005900,17,019,005900,1400000US17019005900,"Census Tract 59, Champaign County, Illinois",6054,458,3725,398,2329,307,381,129,0,16,381,129,0,16,582,226,8,15,574,225,0,16,1319,211,49,33,1270,208,0,16,47,42,0,16,47,42,0,16,4835,428,3623,392,1212,227,316,119,896,172,(X),(X),61.5,4.4,38.5,4.4,6.3,2.1,0.0,0.5,6.3,2.1,0.0,0.5,9.6,3.6,0.1,0.3,9.5,3.6,0.0,0.5,21.8,3.3,0.8,0.5,21.0,3.3,0.0,0.5,0.8,0.7,0.0,0.5,0.8,0.7,0.0,0.5,(X),(X),74.9,4.3,25.1,4.3,6.5,2.4,18.5,3.3,5153,428,(X),(X),1428,253,244,113,0,16,244,113,0,16,360,121,8,15,352,119,0,16,790,182,23,27,767,181,0,16,34,36,0,16,34,36,0,16,4536,417,(X),(X),913,233,235,110,678,179,85.1,4.7,(X),(X),61.3,10.6,64.0,19.6,-,**,64.0,19.6,-,**,61.9,30.3,100.0,100.0,61.3,30.6,-,**,59.9,10.4,46.9,42.4,60.4,10.6,-,**,72.3,38.6,-,**,72.3,38.6,-,**,93.8,2.7,(X),(X),75.3,11.0,74.4,19.0,75.7,12.2,901,306,(X),(X),901,306,137,85,0,16,137,85,0,16,222,237,0,16,222,237,0,16,529,164,26,23,503,159,0,16,13,21,0,16,13,21,0,16,299,135,(X),(X),299,135,81,63,218,113,14.9,4.7,(X),(X),38.7,10.6,36.0,19.6,-,**,36.0,19.6,-,**,38.1,30.3,0.0,100.0,38.7,30.6,-,**,40.1,10.4,53.1,42.4,39.6,10.6,-,**,27.7,38.6,-,**,27.7,38.6,-,**,6.2,2.7,(X),(X),24.7,11.0,25.6,19.0,24.3,12.2,
2019,S1601,Subject Table,ST,1400000US17019006000,"Census Tract 60, Champaign County, Illinois",17019006000,17,019,006000,1400000US17019006000,"Census Tract 60, Champaign County, Illinois",3462,297,1989,278,1473,233,234,79,0,11,234,79,0,11,422,127,24,23,398,124,0,11,761,173,34,28,684,137,43,56,56,61,18,29,38,35,0,11,2471,278,1916,264,555,134,169,75,386,105,(X),(X),57.5,5.9,42.5,5.9,6.8,2.3,0.0,0.9,6.8,2.3,0.0,0.9,12.2,3.5,0.7,0.7,11.5,3.4,0.0,0.9,22.0,4.7,1.0,0.8,19.8,3.9,1.2,1.6,1.6,1.8,0.5,0.8,1.1,1.0,0.0,0.9,(X),(X),77.5,5.2,22.5,5.2,6.8,3.0,15.6,4.0,2877,285,(X),(X),888,141,144,64,0,11,144,64,0,11,292,99,24,23,268,96,0,11,407,85,22,25,385,84,0,11,45,59,18,29,27,31,0,11,2354,276,(X),(X),438,115,120,65,318,98,83.1,4.8,(X),(X),60.3,8.0,61.5,21.0,-,**,61.5,21.0,-,**,69.2,15.2,100.0,58.2,67.3,16.0,-,**,53.5,9.5,64.7,40.1,56.3,9.3,0.0,43.5,80.4,40.8,100.0,67.2,71.1,45.4,-,**,95.3,2.7,(X),(X),78.9,10.5,71.0,19.4,82.4,10.9,585,177,(X),(X),585,177,90,59,0,11,90,59,0,11,130,78,0,11,130,78,0,11,354,132,12,13,299,99,43,56,11,18,0,11,11,18,0,11,117,67,(X),(X),117,67,49,37,68,44,16.9,4.8,(X),(X),39.7,8.0,38.5,21.0,-,**,38.5,21.0,-,**,30.8,15.2,0.0,58.2,32.7,16.0,-,**,46.5,9.5,35.3,40.1,43.7,9.3,100.0,43.5,19.6,40.8,0.0,67.2,28.9,45.4,-,**,4.7,2.7,(X),(X),21.1,10.5,29.0,19.4,17.6,10.9,
2019,S1601,Subject Table,ST,1400000US17019010100,"Census Tract 101, Champaign County, Illinois",17019010100,17,019,010100,1400000US17019010100,"Census Tract 101, Champaign County, Illinois",4731,515,4133,558,598,485,433,456,238,310,150,163,45,48,141,170,0,16,120,153,21,45,24,29,0,16,11,17,13,22,0,16,0,16,0,16,0,16,3133,367,2957,426,176,117,131,107,45,52,(X),(X),87.4,9.9,12.6,9.9,9.2,9.5,5.0,6.5,3.2,3.4,1.0,1.0,3.0,3.6,0.0,0.6,2.5,3.2,0.4,1.0,0.5,0.6,0.0,0.6,0.2,0.4,0.3,0.5,0.0,0.6,0.0,0.6,0.0,0.6,0.0,0.6,(X),(X),94.4,4.0,5.6,4.0,4.2,3.7,1.4,1.7,4267,560,(X),(X),134,122,51,80,0,16,38,61,13,34,59,87,0,16,59,87,0,16,24,29,0,16,11,17,13,22,0,16,0,16,0,16,0,16,3032,412,(X),(X),75,89,51,80,24,29,90.2,9.4,(X),(X),22.4,26.6,11.8,24.9,0.0,11.8,25.3,42.1,28.9,48.4,41.8,36.9,-,**,49.2,30.2,0.0,62.2,100.0,58.2,-,**,100.0,85.9,100.0,79.0,-,**,-,**,-,**,-,**,96.8,2.7,(X),(X),42.6,36.5,38.9,42.6,53.3,53.3,464,455,(X),(X),464,455,382,445,238,310,112,143,32,30,82,108,0,16,61,76,21,45,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,101,80,(X),(X),101,80,80,71,21,44,9.8,9.4,(X),(X),77.6,26.6,88.2,24.9,100.0,11.8,74.7,42.1,71.1,48.4,58.2,36.9,-,**,50.8,30.2,100.0,62.2,0.0,58.2,-,**,0.0,85.9,0.0,79.0,-,**,-,**,-,**,-,**,3.2,2.7,(X),(X),57.4,36.5,61.1,42.6,46.7,53.3,
2019,S1601,Subject Table,ST,1400000US17019010204,"Census Tract 102.04, Champaign County, Illinois",17019010204,17,019,010204,1400000US17019010204,"Census Tract 102.04, Champaign County, Illinois",4341,448,3585,413,756,268,675,268,267,171,401,157,7,13,41,42,0,11,41,42,0,11,23,33,0,11,23,33,0,11,17,26,12,18,5,8,0,11,3378,377,2995,403,383,157,314,155,69,48,(X),(X),82.6,5.7,17.4,5.7,15.5,5.7,6.2,3.6,9.2,3.6,0.2,0.3,0.9,1.0,0.0,0.7,0.9,1.0,0.0,0.7,0.5,0.8,0.0,0.7,0.5,0.8,0.0,0.7,0.4,0.6,0.3,0.4,0.1,0.2,0.0,0.7,(X),(X),88.7,4.8,11.3,4.8,9.3,4.7,2.0,1.4,4180,434,(X),(X),595,254,519,252,220,145,292,157,7,13,41,42,0,11,41,42,0,11,23,33,0,11,23,33,0,11,12,18,12,18,0,11,0,11,3346,383,(X),(X),351,160,287,157,64,49,96.3,2.1,(X),(X),78.7,12.1,76.9,13.9,82.4,23.9,72.8,17.4,100.0,100.0,100.0,44.5,-,**,100.0,44.5,-,**,100.0,59.4,-,**,100.0,59.4,-,**,70.6,13.9,100.0,82.2,0.0,100.0,-,**,99.1,1.2,(X),(X),91.6,11.2,91.4,13.3,92.8,13.4,161,93,(X),(X),161,93,156,93,47,72,109,64,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,5,8,0,11,5,8,0,11,32,40,(X),(X),32,40,27,38,5,8,3.7,2.1,(X),(X),21.3,12.1,23.1,13.9,17.6,23.9,27.2,17.4,0.0,100.0,0.0,44.5,-,**,0.0,44.5,-,**,0.0,59.4,-,**,0.0,59.4,-,**,29.4,13.9,0.0,82.3,100.0,100.0,-,**,0.9,1.2,(X),(X),8.4,11.2,8.6,13.3,7.2,13.4,
2019,S1601,Subject Table,ST,1400000US17019010300,"Census Tract 103, Champaign County, Illinois",17019010300,17,019,010300,1400000US17019010300,"Census Tract 103, Champaign County, Illinois",3169,434,2939,404,230,102,142,86,53,48,75,45,14,22,31,35,13,21,18,22,0,11,33,36,0,11,28,31,5,9,24,35,0,11,24,35,0,11,2112,271,1975,267,137,64,81,48,56,44,(X),(X),92.7,2.9,7.3,2.9,4.5,2.6,1.7,1.4,2.4,1.4,0.4,0.7,1.0,1.1,0.4,0.6,0.6,0.7,0.0,0.9,1.0,1.1,0.0,0.9,0.9,1.0,0.2,0.3,0.8,1.1,0.0,0.9,0.8,1.1,0.0,0.9,(X),(X),93.5,3.0,6.5,3.0,3.8,2.2,2.7,2.1,3079,416,(X),(X),140,74,60,43,17,23,29,32,14,22,25,33,13,21,12,18,0,11,31,35,0,11,26,31,5,9,24,35,0,11,24,35,0,11,2068,270,(X),(X),93,54,43,31,50,42,97.2,2.1,(X),(X),60.9,22.2,42.3,26.7,32.1,51.8,38.7,36.1,100.0,76.1,80.6,50.4,100.0,79.0,66.7,66.7,-,**,93.9,16.6,-,**,92.9,19.9,100.0,100.0,100.0,58.2,-,**,100.0,58.2,-,**,97.9,1.7,(X),(X),67.9,21.9,53.1,27.9,89.3,23.8,90,70,(X),(X),90,70,82,74,36,47,46,40,0,11,6,13,0,11,6,13,0,11,2,5,0,11,2,5,0,11,0,11,0,11,0,11,0,11,44,35,(X),(X),44,35,38,34,6,13,2.8,2.1,(X),(X),39.1,22.2,57.7,26.7,67.9,51.8,61.3,36.1,0.0,76.1,19.4,50.4,0.0,79.0,33.3,66.7,-,**,6.1,16.6,-,**,7.1,19.9,0.0,100.0,0.0,58.2,-,**,0.0,58.2,-,**,2.1,1.7,(X),(X),32.1,21.9,46.9,27.9,10.7,23.8,
2019,S1601,Subject Table,ST,1400000US17019010400,"Census Tract 104, Champaign County, Illinois",17019010400,17,019,010400,1400000US17019010400,"Census Tract 104, Champaign County, Illinois",4402,296,4274,278,128,54,70,48,18,19,43,32,9,13,50,23,1,2,14,11,35,18,8,11,2,3,2,3,4,6,0,11,0,11,0,11,0,11,3728,241,3625,229,103,38,52,33,51,23,(X),(X),97.1,1.2,2.9,1.2,1.6,1.0,0.4,0.4,1.0,0.7,0.2,0.3,1.1,0.5,0.0,0.1,0.3,0.3,0.8,0.4,0.2,0.2,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.7,0.0,0.7,0.0,0.7,0.0,0.7,(X),(X),97.2,1.0,2.8,1.0,1.4,0.9,1.4,0.6,4348,276,(X),(X),74,28,29,19,9,11,16,14,4,5,43,21,1,2,14,11,28,14,2,3,2,3,0,11,0,11,0,11,0,11,0,11,0,11,3687,226,(X),(X),62,24,20,15,42,20,98.8,1.0,(X),(X),57.8,22.7,41.4,29.4,50.0,50.0,37.2,32.6,44.4,55.6,86.0,15.4,100.0,100.0,100.0,76.1,80.0,20.5,25.0,23.0,100.0,100.0,0.0,100.0,0.0,100.0,-,**,-,**,-,**,-,**,98.9,0.8,(X),(X),60.2,21.4,38.5,28.4,82.4,15.6,54,46,(X),(X),54,46,41,43,9,15,27,29,5,11,7,8,0,11,0,11,7,8,6,8,0,11,2,3,4,6,0,11,0,11,0,11,0,11,41,32,(X),(X),41,32,32,31,9,9,1.2,1.0,(X),(X),42.2,22.7,58.6,29.4,50.0,50.0,62.8,32.6,55.6,55.6,14.0,15.4,0.0,100.0,0.0,76.1,20.0,20.5,75.0,23.0,0.0,100.0,100.0,100.0,100.0,100.0,-,**,-,**,-,**,-,**,1.1,0.8,(X),(X),39.8,21.4,61.5,28.4,17.6,15.6,
