year,tract_geoid,display_area_label,raw_metric_value,z_score,directed_component,metric
2019,17019005701,Urbana — Senior-heavy residential area,19.5,-0.1806002807396637,-0.14448022459173096,pct_hh_income_25k_50k
2019,17019005702,Census Tract 57.02 — Senior-heavy residential area,15.1,-0.7046734880394239,-0.5637387904315391,pct_hh_income_25k_50k
2019,17019005800,Urbana — Higher economic stress area,16.5,-0.5379229220804093,-0.43033833766432744,pct_hh_income_25k_50k
2019,17019005900,,14.8,-0.7404057521734982,-0.5923246017387986,pct_hh_income_25k_50k
2019,17019006000,Census Tract 60 — Student-dense area,20.7,-0.03767122420336557,-0.030136979362692457,pct_hh_income_25k_50k
2019,17019010100,Census Tract 101 — Mixed residential area,33.1,1.4392623600050496,1.1514098880040398,pct_hh_income_25k_50k
2019,17019010204,Rantoul — Mixed residential area,31.5,1.2486902846233183,0.9989522276986547,pct_hh_income_25k_50k
2019,17019010300,Rantoul — Family-oriented residential area,37.0,1.9037817937480186,1.523025434998415,pct_hh_income_25k_50k
2019,17019010400,Census Tract 104 — Senior-heavy residential area,22.2,0.1409900964670072,0.11279207717360576,pct_hh_income_25k_50k
2019,17019010500,Fisher — Family-oriented residential area,17.0,-0.4783691485236183,-0.3826953188188946,pct_hh_income_25k_50k
2019,17019010601,Census Tract 106.01 — Family-oriented residential area,11.4,-1.1453714123596765,-0.9162971298877413,pct_hh_income_25k_50k
2019,17019010603,Mahomet — Family-oriented residential area,15.8,-0.6212982050599164,-0.4970385640479331,pct_hh_income_25k_50k
2019,17019010604,Census Tract 106.04 — Senior-heavy residential area,20.1,-0.10913575247151443,-0.08730860197721155,pct_hh_income_25k_50k
2019,17019010700,,12.7,-0.9905316011120203,-0.7924252808896163,pct_hh_income_25k_50k
2019,17019010800,Census Tract 108 — Senior-heavy residential area,19.3,-0.20442179016238,-0.16353743212990401,pct_hh_income_25k_50k
2019,17019010900,,16.0,-0.5974766956372002,-0.47798135650976015,pct_hh_income_25k_50k
2019,17019011000,,28.7,0.9151891527052892,0.7321513221642314,pct_hh_income_25k_50k
2019,17019011100,Urbana — Student-dense area,26.5,0.6531525490554092,0.5225220392443274,pct_hh_income_25k_50k
2021,17019000200,Champaign — Higher economic stress area,30.5,1.0934883576895331,0.8747906861516266,pct_hh_income_25k_50k
2021,17019000301,Champaign — Student-dense area,15.0,-0.5767135271821823,-0.46137082174574584,pct_hh_income_25k_50k
2021,17019000302,Champaign — Student-dense area,21.5,0.1236937148607951,0.09895497188863608,pct_hh_income_25k_50k
2021,17019000401,Champaign — Student-dense area,8.7,-1.255569777162299,-1.0044558217298392,pct_hh_income_25k_50k
2021,17019000402,Champaign — Student-dense area,9.5,-1.1693658089108556,-0.9354926471286845,pct_hh_income_25k_50k
2021,17019000500,Champaign — Mixed residential area,13.0,-0.7922234478107908,-0.6337787582486327,pct_hh_income_25k_50k
2021,17019000700,Champaign — Mixed residential area,33.4,1.4059777426010152,1.1247821940808123,pct_hh_income_25k_50k
2021,17019000800,Champaign — Mixed residential area,15.7,-0.5012850549621695,-0.40102804396973557,pct_hh_income_25k_50k
2021,17019000901,Champaign — Family-oriented residential area,33.0,1.3628757584752935,1.0903006067802348,pct_hh_income_25k_50k
2021,17019000902,Census Tract 9.02 — Family-oriented residential area,14.2,-0.6629174954336258,-0.5303339963469006,pct_hh_income_25k_50k
2021,17019001000,Champaign — Mixed residential area,21.3,0.10214272279793433,0.08171417823834748,pct_hh_income_25k_50k
2021,17019001100,Champaign — Senior-heavy residential area,15.7,-0.5012850549621695,-0.40102804396973557,pct_hh_income_25k_50k
2021,17019001201,Champaign — Mixed residential area,33.2,1.3844267505381547,1.1075414004305237,pct_hh_income_25k_50k
2021,17019001203,Champaign — Senior-heavy residential area,17.0,-0.36120360655357386,-0.2889628852428591,pct_hh_income_25k_50k
2021,17019001204,Champaign — Family-oriented residential area,7.3,-1.4064267216023247,-1.12514137728186,pct_hh_income_25k_50k
2021,17019001205,Champaign — Family-oriented residential area,15.3,-0.544387039087891,-0.43550963127031284,pct_hh_income_25k_50k
2021,17019001206,Census Tract 12.06 — Senior-heavy residential area,15.4,-0.5336115430564606,-0.4268892344451685,pct_hh_income_25k_50k
2021,17019001301,Champaign — Senior-heavy residential area,19.0,-0.14569368592496545,-0.11655494873997237,pct_hh_income_25k_50k
2021,17019001302,Savoy — Senior-heavy residential area,9.5,-1.1693658089108556,-0.9354926471286845,pct_hh_income_25k_50k
2021,17019001400,Census Tract 14 — Family-oriented residential area,20.7,0.03748974660935165,0.02999179728748132,pct_hh_income_25k_50k
2021,17019005300,Urbana — Student-dense area,28.9,0.9210804211866461,0.736864336949317,pct_hh_income_25k_50k
2021,17019005401,Census Tract 54.01 — Mixed residential area,36.8,1.7723446076696494,1.4178756861357196,pct_hh_income_25k_50k
2021,17019005402,Census Tract 54.02 — Senior-heavy residential area,19.1,-0.13491818989353488,-0.10793455191482791,pct_hh_income_25k_50k
2021,17019005500,Urbana — Senior-heavy residential area,23.8,0.37153012358369486,0.2972240988669559,pct_hh_income_25k_50k
2021,17019005601,Urbana — Mixed residential area,28.1,0.8348764529352031,0.6679011623481625,pct_hh_income_25k_50k
2021,17019005602,Census Tract 56.02 — Senior-heavy residential area,31.9,1.2443453021295587,0.995476241703647,pct_hh_income_25k_50k
2021,17019005701,Urbana — Senior-heavy residential area,21.8,0.15602020295508645,0.12481616236406917,pct_hh_income_25k_50k
2021,17019005702,Census Tract 57.02 — Senior-heavy residential area,7.8,-1.3525492414451725,-1.082039393156138,pct_hh_income_25k_50k
2021,17019005800,Urbana — Higher economic stress area,11.5,-0.9538558882822471,-0.7630847106257977,pct_hh_income_25k_50k
2021,17019005901,Urbana — Student-dense area,4.1,-1.751242594608098,-1.4009940756864785,pct_hh_income_25k_50k
2021,17019005902,Urbana — Student-dense area,22.1,0.1883466910493778,0.15067735283950223,pct_hh_income_25k_50k
2021,17019006000,Census Tract 60 — Student-dense area,18.6,-0.18879567005068698,-0.1510365360405496,pct_hh_income_25k_50k
2021,17019010100,Census Tract 101 — Mixed residential area,45.2,2.6774862743098056,2.1419890194478444,pct_hh_income_25k_50k
2021,17019010204,Rantoul — Mixed residential area,25.6,0.5654890521494426,0.4523912417195541,pct_hh_income_25k_50k
2021,17019010300,Rantoul — Family-oriented residential area,40.7,2.1925889528954365,1.7540711623163494,pct_hh_income_25k_50k
2021,17019010400,Census Tract 104 — Senior-heavy residential area,19.5,-0.09181620576781334,-0.07345296461425067,pct_hh_income_25k_50k
2021,17019010500,Fisher — Family-oriented residential area,9.8,-1.1370393208165641,-0.9096314566532513,pct_hh_income_25k_50k
2021,17019010601,Census Tract 106.01 — Family-oriented residential area,10.8,-1.02928436050226,-0.823427488401808,pct_hh_income_25k_50k
2021,17019010603,Mahomet — Family-oriented residential area,16.5,-0.41508108671072597,-0.3320648693685808,pct_hh_income_25k_50k
2021,17019010604,Census Tract 106.04 — Senior-heavy residential area,19.7,-0.07026521370495256,-0.056212170963962055,pct_hh_income_25k_50k
2021,17019010701,St. Joseph — Family-oriented residential area,14.5,-0.6305910073393344,-0.5044728058714675,pct_hh_income_25k_50k
2021,17019010702,Census Tract 107.02 — Family-oriented residential area,17.0,-0.36120360655357386,-0.2889628852428591,pct_hh_income_25k_50k
2021,17019010800,Census Tract 108 — Senior-heavy residential area,12.3,-0.8676519200308036,-0.6941215360246429,pct_hh_income_25k_50k
2021,17019010901,Census Tract 109.01 — Family-oriented residential area,20.1,-0.02716322957923065,-0.021730583663384522,pct_hh_income_25k_50k
2021,17019010902,Census Tract 109.02 — Family-oriented residential area,25.3,0.5331625640551512,0.42653005124412097,pct_hh_income_25k_50k
2021,17019011001,Champaign — Mixed residential area,31.8,1.2335698060981286,0.986855844878503,pct_hh_income_25k_50k
2021,17019011002,Champaign — Higher-income residential area,16.5,-0.41508108671072597,-0.3320648693685808,pct_hh_income_25k_50k
2021,17019011100,Urbana — Student-dense area,28.2,0.8456519489666333,0.6765215591733067,pct_hh_income_25k_50k
2022,17019000200,Champaign — Higher economic stress area,40.3,2.1448453967970837,1.715876317437667,pct_hh_income_25k_50k
2022,17019000301,Champaign — Student-dense area,14.3,-0.5946562460263328,-0.4757249968210663,pct_hh_income_25k_50k
2022,17019000302,Champaign — Student-dense area,20.6,0.06914607511934143,0.055316860095473146,pct_hh_income_25k_50k
2022,17019000401,Champaign — Student-dense area,17.1,-0.2996329921838109,-0.23970639374704872,pct_hh_income_25k_50k
2022,17019000402,Champaign — Student-dense area,13.0,-0.7316313281675038,-0.585305062534003,pct_hh_income_25k_50k
2022,17019000500,Champaign — Mixed residential area,14.8,-0.5419735221258825,-0.433578817700706,pct_hh_income_25k_50k
2022,17019000700,Champaign — Mixed residential area,35.6,1.6496277921328513,1.3197022337062811,pct_hh_income_25k_50k
2022,17019000800,Champaign — Mixed residential area,17.4,-0.268023357843541,-0.2144186862748328,pct_hh_income_25k_50k
2022,17019000901,Champaign — Family-oriented residential area,30.5,1.1122640083482578,0.8898112066786062,pct_hh_income_25k_50k
2022,17019000902,Census Tract 9.02 — Family-oriented residential area,12.8,-0.7527044177276838,-0.6021635341821471,pct_hh_income_25k_50k
2022,17019001000,Champaign — Mixed residential area,29.2,0.9752889262070868,0.7802311409656695,pct_hh_income_25k_50k
2022,17019001100,Champaign — Senior-heavy residential area,12.6,-0.773777507287864,-0.6190220058302912,pct_hh_income_25k_50k
2022,17019001201,Champaign — Mixed residential area,22.2,0.23773079160078225,0.19018463328062582,pct_hh_income_25k_50k
2022,17019001203,Champaign — Senior-heavy residential area,16.1,-0.4049984399847115,-0.32399875198776923,pct_hh_income_25k_50k
2022,17019001204,Champaign — Family-oriented residential area,5.6,-1.5113356418941686,-1.209068513515335,pct_hh_income_25k_50k
2022,17019001205,Champaign — Family-oriented residential area,9.0,-1.1530931193711063,-0.9224744954968851,pct_hh_income_25k_50k
2022,17019001206,Census Tract 12.06 — Senior-heavy residential area,16.5,-0.3628522608643514,-0.2902818086914811,pct_hh_income_25k_50k
2022,17019001301,Champaign — Senior-heavy residential area,23.1,0.33255969462159307,0.26604775569727446,pct_hh_income_25k_50k
2022,17019001302,Savoy — Senior-heavy residential area,8.7,-1.1847027537113766,-0.9477622029691013,pct_hh_income_25k_50k
2022,17019001400,Census Tract 14 — Family-oriented residential area,17.3,-0.27855990262363084,-0.2228479220989047,pct_hh_income_25k_50k
2022,17019005300,Urbana — Student-dense area,32.3,1.3019218143898788,1.0415374515119031,pct_hh_income_25k_50k
2022,17019005401,Census Tract 54.01 — Mixed residential area,28.8,0.9331427470867267,0.7465141976693814,pct_hh_income_25k_50k
2022,17019005402,Census Tract 54.02 — Senior-heavy residential area,19.2,-0.07836555180191972,-0.06269244144153578,pct_hh_income_25k_50k
2022,17019005500,Urbana — Senior-heavy residential area,22.7,0.29041351550123257,0.23233081240098608,pct_hh_income_25k_50k
2022,17019005601,Urbana — Mixed residential area,23.1,0.33255969462159307,0.26604775569727446,pct_hh_income_25k_50k
2022,17019005602,Census Tract 56.02 — Senior-heavy residential area,23.6,0.3852424185220434,0.30819393481763474,pct_hh_income_25k_50k
2022,17019005701,Urbana — Senior-heavy residential area,21.4,0.15343843336006166,0.12275074668804933,pct_hh_income_25k_50k
2022,17019005702,Census Tract 57.02 — Senior-heavy residential area,7.6,-1.3006047462923673,-1.0404837970338938,pct_hh_income_25k_50k
2022,17019005800,Urbana — Higher economic stress area,7.4,-1.3216778358525474,-1.057342268682038,pct_hh_income_25k_50k
2022,17019005901,Urbana — Student-dense area,4.2,-1.6588472688154297,-1.327077815052344,pct_hh_income_25k_50k
2022,17019005902,Urbana — Student-dense area,25.3,0.5643636797835745,0.4514909438268596,pct_hh_income_25k_50k
2022,17019006000,Census Tract 60 — Student-dense area,31.8,1.2492390904894288,0.9993912723915431,pct_hh_income_25k_50k
2022,17019010100,Census Tract 101 — Mixed residential area,33.6,1.43889689653105,1.15111751722484,pct_hh_income_25k_50k
2022,17019010204,Rantoul — Mixed residential area,25.9,0.6275829484641147,0.5020663587712918,pct_hh_income_25k_50k
2022,17019010300,Rantoul — Family-oriented residential area,48.4,2.998305523984379,2.3986444191875034,pct_hh_income_25k_50k
2022,17019010400,Census Tract 104 — Senior-heavy residential area,18.2,-0.18373099960282038,-0.1469847996822563,pct_hh_income_25k_50k
2022,17019010500,Fisher — Family-oriented residential area,10.6,-0.9845084028896653,-0.7876067223117323,pct_hh_income_25k_50k
2022,17019010601,Census Tract 106.01 — Family-oriented residential area,8.4,-1.2163123880516467,-0.9730499104413174,pct_hh_income_25k_50k
2022,17019010603,Mahomet — Family-oriented residential area,11.2,-0.921289134209125,-0.7370313073673,pct_hh_income_25k_50k
2022,17019010604,Census Tract 106.04 — Senior-heavy residential area,16.0,-0.4155349847648018,-0.33242798781184146,pct_hh_income_25k_50k
2022,17019010701,St. Joseph — Family-oriented residential area,11.7,-0.8686064103086747,-0.6948851282469398,pct_hh_income_25k_50k
2022,17019010702,Census Tract 107.02 — Family-oriented residential area,16.7,-0.34177917130417135,-0.2734233370433371,pct_hh_income_25k_50k
2022,17019010800,Census Tract 108 — Senior-heavy residential area,14.3,-0.5946562460263328,-0.4757249968210663,pct_hh_income_25k_50k
2022,17019010901,Census Tract 109.01 — Family-oriented residential area,19.0,-0.09943864136209978,-0.07955091308967982,pct_hh_income_25k_50k
2022,17019010902,Census Tract 109.02 — Family-oriented residential area,21.1,0.12182879901979177,0.09746303921583342,pct_hh_income_25k_50k
2022,17019011001,Champaign — Mixed residential area,30.8,1.143873642688528,0.9150989141508226,pct_hh_income_25k_50k
2022,17019011002,Champaign — Higher-income residential area,18.5,-0.1521213652625501,-0.12169709221004009,pct_hh_income_25k_50k
2022,17019011100,Urbana — Student-dense area,28.8,0.9331427470867267,0.7465141976693814,pct_hh_income_25k_50k
2023,17019000200,Champaign — Higher economic stress area,29.1,1.2016262820532566,0.9613010256426053,pct_hh_income_25k_50k
2023,17019000301,Champaign — Student-dense area,16.2,-0.3057622792258692,-0.24460982338069537,pct_hh_income_25k_50k
2023,17019000302,Champaign — Student-dense area,22.2,0.3953486795086078,0.31627894360688624,pct_hh_income_25k_50k
2023,17019000401,Champaign — Student-dense area,14.8,-0.4693548362639136,-0.3754838690111309,pct_hh_income_25k_50k
2023,17019000402,Champaign — Student-dense area,16.2,-0.3057622792258692,-0.24460982338069537,pct_hh_income_25k_50k
2023,17019000500,Champaign — Mixed residential area,14.1,-0.5511511147829361,-0.4409208918263489,pct_hh_income_25k_50k
2023,17019000700,Champaign — Mixed residential area,33.2,1.680718770521816,1.344575016417453,pct_hh_income_25k_50k
2023,17019000800,Champaign — Mixed residential area,18.1,-0.08374380895995122,-0.06699504716796098,pct_hh_income_25k_50k
2023,17019000901,Champaign — Family-oriented residential area,22.4,0.4187190447997569,0.33497523583980554,pct_hh_income_25k_50k
2023,17019000902,Census Tract 9.02 — Family-oriented residential area,15.4,-0.39924374039046595,-0.3193949923123728,pct_hh_income_25k_50k
2023,17019001000,Champaign — Mixed residential area,24.2,0.6290523324201001,0.5032418659360801,pct_hh_income_25k_50k
2023,17019001100,Champaign — Senior-heavy residential area,11.0,-0.9133917767957491,-0.7307134214365993,pct_hh_income_25k_50k
2023,17019001201,Champaign — Mixed residential area,16.7,-0.2473363659979961,-0.1978690927983969,pct_hh_income_25k_50k
2023,17019001203,Champaign — Senior-heavy residential area,16.6,-0.25902154864357047,-0.20721723891485638,pct_hh_income_25k_50k
2023,17019001204,Champaign — Family-oriented residential area,5.1,-1.6028175528846516,-1.2822540423077213,pct_hh_income_25k_50k
2023,17019001205,Champaign — Family-oriented residential area,12.2,-0.7731695850488538,-0.6185356680390831,pct_hh_income_25k_50k
2023,17019001206,Census Tract 12.06 — Senior-heavy residential area,14.9,-0.45766965361833906,-0.3661357228946713,pct_hh_income_25k_50k
2023,17019001301,Champaign — Senior-heavy residential area,24.4,0.6524226977112493,0.5219381581689995,pct_hh_income_25k_50k
2023,17019001302,Savoy — Senior-heavy residential area,12.8,-0.7030584891754059,-0.5624467913403247,pct_hh_income_25k_50k
2023,17019001400,Census Tract 14 — Family-oriented residential area,16.3,-0.2940770965802944,-0.23526167726423552,pct_hh_income_25k_50k
2023,17019005300,Urbana — Student-dense area,35.0,1.8910520581421588,1.512841646513727,pct_hh_income_25k_50k
2023,17019005401,Census Tract 54.01 — Mixed residential area,27.6,1.0263485423696372,0.8210788338957098,pct_hh_income_25k_50k
2023,17019005402,Census Tract 54.02 — Senior-heavy residential area,23.4,0.5355708712555031,0.4284566970044025,pct_hh_income_25k_50k
2023,17019005500,Urbana — Senior-heavy residential area,19.3,0.05647838278694409,0.045182706229555274,pct_hh_income_25k_50k
2023,17019005601,Urbana — Mixed residential area,22.3,0.4070338621541826,0.3256270897233461,pct_hh_income_25k_50k
2023,17019005602,Census Tract 56.02 — Senior-heavy residential area,14.7,-0.4810400189094884,-0.38483201512759074,pct_hh_income_25k_50k
2023,17019005701,Urbana — Senior-heavy residential area,20.0,0.13827466130596633,0.11061972904477307,pct_hh_income_25k_50k
2023,17019005702,Census Tract 57.02 — Senior-heavy residential area,9.4,-1.1003546991249429,-0.8802837592999544,pct_hh_income_25k_50k
2023,17019005800,Urbana — Higher economic stress area,6.3,-1.462595361137756,-1.1700762889102048,pct_hh_income_25k_50k
2023,17019005901,Urbana — Student-dense area,7.0,-1.3807990826187337,-1.104639266094987,pct_hh_income_25k_50k
2023,17019005902,Urbana — Student-dense area,22.8,0.46545977538205563,0.3723678203056445,pct_hh_income_25k_50k
2023,17019006000,Census Tract 60 — Student-dense area,36.9,2.1130705284080764,1.6904564227264611,pct_hh_income_25k_50k
2023,17019010100,Census Tract 101 — Mixed residential area,29.2,1.213311464698831,0.9706491717590648,pct_hh_income_25k_50k
2023,17019010204,Rantoul — Mixed residential area,23.2,0.512200505964354,0.4097604047714832,pct_hh_income_25k_50k
2023,17019010300,Rantoul — Family-oriented residential area,46.1,3.1881073318009414,2.5504858654407534,pct_hh_income_25k_50k
2023,17019010400,Census Tract 104 — Senior-heavy residential area,14.2,-0.5394659321373615,-0.43157274570988924,pct_hh_income_25k_50k
2023,17019010500,Fisher — Family-oriented residential area,9.6,-1.0769843338337939,-0.8615874670670352,pct_hh_income_25k_50k
2023,17019010601,Census Tract 106.01 — Family-oriented residential area,9.4,-1.1003546991249429,-0.8802837592999544,pct_hh_income_25k_50k
2023,17019010603,Mahomet — Family-oriented residential area,10.8,-0.9367621420868982,-0.7494097136695186,pct_hh_income_25k_50k
2023,17019010604,Census Tract 106.04 — Senior-heavy residential area,10.6,-0.9601325073780477,-0.7681060059024382,pct_hh_income_25k_50k
2023,17019010701,St. Joseph — Family-oriented residential area,8.6,-1.19383616028954,-0.955068928231632,pct_hh_income_25k_50k
2023,17019010702,Census Tract 107.02 — Family-oriented residential area,15.5,-0.3875585577448914,-0.31004684619591316,pct_hh_income_25k_50k
2023,17019010800,Census Tract 108 — Senior-heavy residential area,13.5,-0.6212622106563838,-0.49700976852510703,pct_hh_income_25k_50k
2023,17019010901,Census Tract 109.01 — Family-oriented residential area,14.3,-0.5277807494917867,-0.42222459959342934,pct_hh_income_25k_50k
2023,17019010902,Census Tract 109.02 — Family-oriented residential area,22.8,0.46545977538205563,0.3723678203056445,pct_hh_income_25k_50k
2023,17019011001,Champaign — Mixed residential area,23.3,0.5238856886099287,0.41910855088794297,pct_hh_income_25k_50k
2023,17019011002,Champaign — Higher-income residential area,23.8,0.5823116018378018,0.4658492814702415,pct_hh_income_25k_50k
2023,17019011100,Urbana — Student-dense area,27.7,1.0380337250152116,0.8304269800121693,pct_hh_income_25k_50k
2019,17019000200,Champaign — Higher economic stress area,21385.0,-1.1170553609621234,1.1170553609621234,median_household_income
2019,17019000301,Champaign — Student-dense area,7099.0,-1.6070347566453875,1.6070347566453875,median_household_income
2019,17019000302,Champaign — Student-dense area,10385.0,-1.494331950106454,1.494331950106454,median_household_income
2019,17019000401,Champaign — Student-dense area,3864.0,-1.717988371725561,1.717988371725561,median_household_income
2019,17019000402,Champaign — Student-dense area,5234.0,-1.6710002874412218,1.6710002874412218,median_household_income
2019,17019000500,Champaign — Mixed residential area,44516.0,-0.32371128973507746,0.32371128973507746,median_household_income
2019,17019000700,Champaign — Mixed residential area,40074.0,-0.47606243600590614,0.47606243600590614,median_household_income
2019,17019000800,Champaign — Mixed residential area,54864.0,0.03120308703451631,-0.03120308703451631,median_household_income
2019,17019000901,Champaign — Family-oriented residential area,36602.0,-0.5951446466885529,0.5951446466885529,median_household_income
2019,17019000902,Census Tract 9.02 — Family-oriented residential area,60412.0,0.2214876794502204,-0.2214876794502204,median_household_income
2019,17019001000,Champaign — Mixed residential area,55378.0,0.04883219310907866,-0.04883219310907866,median_household_income
2019,17019001100,Champaign — Senior-heavy residential area,73300.0,0.6635186504404141,-0.6635186504404141,median_household_income
2019,17019001201,Champaign — Mixed residential area,44503.0,-0.32415716206770256,0.32415716206770256,median_household_income
2019,17019001203,Champaign — Senior-heavy residential area,76944.0,0.7885000950624087,-0.7885000950624087,median_household_income
2019,17019001204,Champaign — Family-oriented residential area,120785.0,2.2921530900330076,-2.2921530900330076,median_household_income
2019,17019001205,Champaign — Family-oriented residential area,99671.0,1.5679878261063358,-1.5679878261063358,median_household_income
2019,17019001206,Census Tract 12.06 — Senior-heavy residential area,108385.0,1.8668594804521261,-1.8668594804521261,median_household_income
2019,17019001301,Champaign — Senior-heavy residential area,74070.0,0.6899280116805172,-0.6899280116805172,median_household_income
2019,17019001302,Savoy — Senior-heavy residential area,94902.0,1.4044212757763983,-1.4044212757763983,median_household_income
2019,17019001400,Census Tract 14 — Family-oriented residential area,57250.0,0.11303780900709562,-0.11303780900709562,median_household_income
2019,17019005300,Urbana — Student-dense area,21563.0,-1.1109503397923335,1.1109503397923335,median_household_income
2019,17019005401,Census Tract 54.01 — Mixed residential area,34245.0,-0.6759847303806609,0.6759847303806609,median_household_income
2019,17019005402,Census Tract 54.02 — Senior-heavy residential area,45361.0,-0.2947295881144448,0.2947295881144448,median_household_income
2019,17019005500,Urbana — Senior-heavy residential area,50370.0,-0.12293154856681286,0.12293154856681286,median_household_income
2019,17019005600,,60774.0,0.23390350902024293,-0.23390350902024293,median_household_income
2019,17019005701,Urbana — Senior-heavy residential area,50253.0,-0.12694439956043893,0.12694439956043893,median_household_income
2019,17019005702,Census Tract 57.02 — Senior-heavy residential area,58590.0,0.15899695713922316,-0.15899695713922316,median_household_income
2019,17019005800,Urbana — Higher economic stress area,49855.0,-0.1405949525131156,0.1405949525131156,median_household_income
2019,17019005900,,10988.0,-1.4736503334469966,1.4736503334469966,median_household_income
2019,17019006000,Census Tract 60 — Student-dense area,21354.0,-1.1181185949860757,1.1181185949860757,median_household_income
2019,17019010100,Census Tract 101 — Mixed residential area,41276.0,-0.4348363941739529,0.4348363941739529,median_household_income
2019,17019010204,Rantoul — Mixed residential area,47042.0,-0.237074865718843,0.237074865718843,median_household_income
2019,17019010300,Rantoul — Family-oriented residential area,37778.0,-0.55481034952185,0.55481034952185,median_household_income
2019,17019010400,Census Tract 104 — Senior-heavy residential area,70182.0,0.5565778863538666,-0.5565778863538666,median_household_income
2019,17019010500,Fisher — Family-oriented residential area,83728.0,1.0211768569492394,-1.0211768569492394,median_household_income
2019,17019010601,Census Tract 106.01 — Family-oriented residential area,94828.0,1.4018832332676092,-1.4018832332676092,median_household_income
2019,17019010603,Mahomet — Family-oriented residential area,91607.0,1.2914097883918012,-1.2914097883918012,median_household_income
2019,17019010604,Census Tract 106.04 — Senior-heavy residential area,60824.0,0.2356184026072626,-0.2356184026072626,median_household_income
2019,17019010700,,89767.0,1.2283017043894768,-1.2283017043894768,median_household_income
2019,17019010800,Census Tract 108 — Senior-heavy residential area,72740.0,0.6443118422657936,-0.6443118422657936,median_household_income
2019,17019010900,,73347.0,0.6651306504122126,-0.6651306504122126,median_household_income
2019,17019011000,,41196.0,-0.43758022391318446,0.43758022391318446,median_household_income
2019,17019011100,Urbana — Student-dense area,22741.0,-1.0705474468821496,1.0705474468821496,median_household_income
2021,17019000200,Champaign — Higher economic stress area,25531.0,-1.0978417859378096,1.0978417859378096,median_household_income
2021,17019000301,Champaign — Student-dense area,5512.0,-1.721880703802701,1.721880703802701,median_household_income
2021,17019000302,Champaign — Student-dense area,9771.0,-1.58911774105798,1.58911774105798,median_household_income
2021,17019000401,Champaign — Student-dense area,4476.0,-1.7541752399387733,1.7541752399387733,median_household_income
2021,17019000402,Champaign — Student-dense area,3416.0,-1.7872179120471097,1.7872179120471097,median_household_income
2021,17019000500,Champaign — Mixed residential area,59701.0,-0.032683195426627794,0.032683195426627794,median_household_income
2021,17019000700,Champaign — Mixed residential area,39173.0,-0.6725888303699564,0.6725888303699564,median_household_income
2021,17019000800,Champaign — Mixed residential area,60946.0,0.006126358134578562,-0.006126358134578562,median_household_income
2021,17019000901,Champaign — Family-oriented residential area,39673.0,-0.6570026642811185,0.6570026642811185,median_household_income
2021,17019000902,Census Tract 9.02 — Family-oriented residential area,62228.0,0.046089287986358925,-0.046089287986358925,median_household_income
2021,17019001000,Champaign — Mixed residential area,62457.0,0.05322775205504668,-0.05322775205504668,median_household_income
2021,17019001100,Champaign — Senior-heavy residential area,81941.0,0.6605894722048817,-0.6605894722048817,median_household_income
2021,17019001201,Champaign — Mixed residential area,49476.0,-0.3514202919433627,0.3514202919433627,median_household_income
2021,17019001203,Champaign — Senior-heavy residential area,79570.0,0.5866798726116125,-0.5866798726116125,median_household_income
2021,17019001204,Champaign — Family-oriented residential area,126013.0,2.0344164959394093,-2.0344164959394093,median_household_income
2021,17019001205,Champaign — Family-oriented residential area,85141.0,0.7603409351734443,-0.7603409351734443,median_household_income
2021,17019001206,Census Tract 12.06 — Senior-heavy residential area,103125.0,1.3209441570567657,-1.3209441570567657,median_household_income
2021,17019001301,Champaign — Senior-heavy residential area,69591.0,0.27561116981058575,-0.27561116981058575,median_household_income
2021,17019001302,Savoy — Senior-heavy residential area,100655.0,1.2439484965779064,-1.2439484965779064,median_household_income
2021,17019001400,Census Tract 14 — Family-oriented residential area,59698.0,-0.032776712423160825,0.032776712423160825,median_household_income
2021,17019005300,Urbana — Student-dense area,21726.0,-1.2164525098738659,1.2164525098738659,median_household_income
2021,17019005401,Census Tract 54.01 — Mixed residential area,35521.0,-0.7864301874828283,0.7864301874828283,median_household_income
2021,17019005402,Census Tract 54.02 — Senior-heavy residential area,59452.0,-0.04044510613886907,0.04044510613886907,median_household_income
2021,17019005500,Urbana — Senior-heavy residential area,59219.0,-0.047708259536267526,0.047708259536267526,median_household_income
2021,17019005601,Urbana — Mixed residential area,48702.0,-0.3755476770488838,0.3755476770488838,median_household_income
2021,17019005602,Census Tract 56.02 — Senior-heavy residential area,49125.0,-0.36236178053772694,0.36236178053772694,median_household_income
2021,17019005701,Urbana — Senior-heavy residential area,44333.0,-0.5117395963331494,0.5117395963331494,median_household_income
2021,17019005702,Census Tract 57.02 — Senior-heavy residential area,124125.0,1.9755631327879573,-1.9755631327879573,median_household_income
2021,17019005800,Urbana — Higher economic stress area,63750.0,0.09353357756078147,-0.09353357756078147,median_household_income
2021,17019005901,Urbana — Student-dense area,,,,median_household_income
2021,17019005902,Urbana — Student-dense area,14256.0,-1.4493098312411041,1.4493098312411041,median_household_income
2021,17019006000,Census Tract 60 — Student-dense area,24104.0,-1.1423247039553528,1.1423247039553528,median_household_income
2021,17019010100,Census Tract 101 — Mixed residential area,44938.0,-0.49288033536565545,0.49288033536565545,median_household_income
2021,17019010204,Rantoul — Mixed residential area,47421.0,-0.41547943456848646,0.41547943456848646,median_household_income
2021,17019010300,Rantoul — Family-oriented residential area,36409.0,-0.7587491565090523,0.7587491565090523,median_household_income
